,Object,RA (degrees),DEC (degrees),RA (hms_h),RA (hms_m),RA (hms_s),DEC (hms_h),DEC (hms_m),DEC (hms_s),RA (dms_d),RA (dms_m),RA (dms_s),DEC (dms_d),DEC (dms_m),DEC (dms_s)
480,NGC5480,211.589675,50.72499722,14.0,6.0,21.52200000001102,3.0,22.0,53.99933280000141,211.0,35.0,22.829999999999018,50.0,43.0,29.989991999995596
481,NGC5481,211.67195879,50.72328601,14.0,6.0,41.270109600007174,3.0,22.0,53.58864240000315,211.0,40.0,19.051643999966927,50.0,43.0,23.829636000008918
482,NGC5482,212.12800417,8.93188889,14.0,8.0,30.721000800007374,0.0,35.0,43.653333600000366,212.0,7.0,40.81501199998911,8.0,55.0,54.80000399999909
483,NGC5483,212.60435726,-43.32464264,14.0,10.0,25.04574240001034,-2.0,-53.0,-17.91423360000138,212.0,36.0,15.686136000001625,-43.0,-19.0,-28.713504000001535
484,NGC5484,211.70090798,55.02988264,14.0,6.0,48.21791520000943,3.0,40.0,7.171833600002202,211.0,42.0,3.2687280000391183,55.0,1.0,47.57750399998827
485,NGC5485,211.79713333,55.00151944,14.0,7.0,11.311999200011797,3.0,40.0,0.36466560000235404,211.0,47.0,49.67998800002988,55.0,0.0,5.469984000009731
486,NGC5486,211.85427917,55.10292222,14.0,7.0,25.027000800011052,3.0,40.0,24.701332800002973,211.0,51.0,15.40501200004428,55.0,6.0,10.519992000012621
487,NGC5487,212.43290396,8.06912305,14.0,9.0,43.89695040001257,0.0,32.0,16.589532000000418,212.0,25.0,58.4542560000159,8.0,4.0,8.84297999999987
488,NGC5488,212.01301667,-33.31492222,14.0,8.0,3.1240008000108332,-2.0,-13.0,-15.58133280000174,212.0,0.0,46.86001200004739,-33.0,-18.0,-53.71999199999891
489,NGC5489,213.00300417,-46.08866944,14.0,12.0,0.7210008000082269,-3.0,-4.0,-21.280665600001782,213.0,0.0,10.81501199998911,-46.0,-5.0,-19.209983999988367
490,NGC5490,212.488875,17.545425,14.0,9.0,57.33000000001155,1.0,10.0,10.902000000001344,212.0,29.0,19.950000000026193,17.0,32.0,43.53000000000577
491,NGC5491,212.7389711,6.36486004,14.0,10.0,57.353064000004395,0.0,25.0,27.566409600000412,212.0,44.0,20.29595999995081,6.0,21.0,53.49614399999979
492,NGC5492,212.64684304,19.61225745,14.0,10.0,35.242329600009015,1.0,18.0,26.94178800000074,212.0,38.0,48.63494399997535,19.0,36.0,44.12682000000473
493,NGC5493,212.87242083,-5.04366389,14.0,11.0,29.380999200012212,-0.0,-20.0,-10.479333600000302,212.0,52.0,20.7149880000361,-5.0,-2.0,-37.19000400000134
494,NGC5494,213.100725,-30.64410556,14.0,12.0,24.174000000009528,-2.0,-2.0,-34.58533440000082,213.0,6.0,2.6100000000406,-30.0,-38.0,-38.78001599999948
495,NGC5495,213.09733817,-27.1080828,14.0,12.0,23.361160800009912,-1.0,-48.0,-25.939872000001287,213.0,5.0,50.417412000001605,-27.0,-6.0,-29.09807999999373
496,NGC5496,212.90772917,-1.15871944,14.0,11.0,37.855000800012704,-0.0,-4.0,-38.09266560000006,212.0,54.0,27.825012000037077,-1.0,-9.0,-31.38998400000016
497,NGC5497,212.63175833,38.89356667,14.0,10.0,31.62199920001072,2.0,35.0,34.45600080000091,212.0,37.0,54.329987999988134,38.0,53.0,36.84001199999443
498,NGC5498,212.76886085,25.69796799,14.0,11.0,4.526604000010934,1.0,42.0,47.512317600000955,212.0,46.0,7.8990600000361155,25.0,41.0,52.68476399999514
499,NGC5499,212.69852869,35.91348936,14.0,10.0,47.64688560000678,2.0,23.0,39.237446400000806,212.0,41.0,54.70328399996106,35.0,54.0,48.5616959999993
500,NGC5500,212.56346732,48.54611146,14.0,10.0,15.232156800008312,3.0,14.0,11.066750400001304,212.0,33.0,48.482352000003175,48.0,32.0,46.00125599999558
501,NGC5501,213.08408957,1.27252755,14.0,12.0,20.181496800008887,0.0,5.0,5.406612000000042,213.0,5.0,2.722452000011799,1.0,16.0,21.099179999999933
502,NGC5502,212.39139743,60.40951922,14.0,9.0,33.935383200012694,4.0,1.0,38.284612800002336,212.0,23.0,29.03074800004333,60.0,24.0,34.26919199999986
503,NGC5503,212.39139743,60.40951922,14.0,9.0,33.935383200012694,4.0,1.0,38.284612800002336,212.0,23.0,29.03074800004333,60.0,24.0,34.26919199999986
504,NGC5504,213.065857,15.841907,14.0,12.0,15.805680000011364,1.0,3.0,22.057680000000683,213.0,3.0,57.08519999997861,15.0,50.0,30.865200000003057
505,NGC5505,213.13345417,13.30445278,14.0,12.0,32.029000800010294,0.0,53.0,13.068667200000874,213.0,8.0,0.4350119999753588,13.0,18.0,16.030008000000322
506,NGC5506,213.3120875,-3.20756111,14.0,13.0,14.901000000006519,-0.0,-12.0,-49.81466640000008,213.0,18.0,43.51499999996349,-3.0,-12.0,-27.219995999999576
507,NGC5507,213.332825,-3.14886111,14.0,13.0,19.878000000013145,-0.0,-12.0,-35.72666640000019,213.0,19.0,58.170000000050095,-3.0,-8.0,-55.89999599999967
508,NGC5508,213.12099203,24.6354914,14.0,12.0,29.03808720001024,1.0,38.0,32.517936000001555,213.0,7.0,15.571307999987312,24.0,38.0,7.769039999997744
509,NGC5509,213.16490784,20.38698069,14.0,12.0,39.57788160001272,1.0,21.0,32.87536560000099,213.0,9.0,53.668224000043665,20.0,23.0,13.130484000005254
510,NGC5510,213.40521718,-17.98368073,14.0,13.0,37.25212320001006,-1.0,-11.0,-56.08337520000077,213.0,24.0,18.781847999978254,-17.0,-59.0,-1.2506279999988124
511,NGC5511,213.28459167,8.618875,14.0,13.0,8.302000800010916,0.0,34.0,28.53000000000023,213.0,17.0,4.530011999991075,8.0,37.0,7.949999999997033
512,NGC5512,213.17138887,30.855043,14.0,12.0,41.13332880000755,2.0,3.0,25.210320000001545,213.0,10.0,16.999931999953333,30.0,51.0,18.154799999994395
513,NGC5513,213.28596746,20.41625409,14.0,13.0,8.632190400005584,1.0,21.0,39.900981600000804,213.0,17.0,9.482855999981439,20.0,24.0,58.51472399999608
514,NGC5514,213.41120833,7.660375,14.0,13.0,38.68999920001002,0.0,30.0,38.490000000000464,213.0,24.0,40.34998799997766,7.0,39.0,37.35000000000056
515,NGC5515,213.15900321,39.31025023,14.0,12.0,38.16077040001062,2.0,37.0,14.460055200001989,213.0,9.0,32.411556000031396,39.0,18.0,36.90082800000425
516,NGC5516,213.9778125,-48.11488333,14.0,15.0,54.675000000011664,-3.0,-12.0,-27.571999200002146,213.0,58.0,40.12499999999591,-48.0,-6.0,-53.57998799999223
517,NGC5517,213.21360833,35.71074167,14.0,12.0,51.265999200012686,2.0,22.0,50.57800080000149,213.0,12.0,48.98998799999845,35.0,42.0,38.67001199999038
518,NGC5518,213.44853333,20.84820556,14.0,13.0,47.64799920001195,1.0,23.0,23.569334400000912,213.0,26.0,54.71998800001302,20.0,50.0,53.54001600000089
519,NGC5519,213.58686667,7.51599444,14.0,14.0,20.84800080001216,0.0,30.0,3.838665600000226,213.0,35.0,12.720012000022507,7.0,30.0,57.579984000000195
520,NGC5520,213.09502206,50.348465,14.0,12.0,22.80529440000933,3.0,21.0,23.631600000002138,213.0,5.0,42.079415999967296,50.0,20.0,54.4739999999905
521,NGC5521,213.84882424,4.40853664,14.0,15.0,23.717817600009994,0.0,17.0,38.048793600000295,213.0,50.0,55.76726399999643,4.0,24.0,30.731904000001222
522,NGC5522,213.70987083,15.14668889,14.0,14.0,50.36899920000678,1.0,0.0,35.20533360000044,213.0,42.0,35.53498799999943,15.0,8.0,48.08000400000026
523,NGC5523,213.71795833,25.31761389,14.0,14.0,52.30999920000471,1.0,41.0,16.227333600001828,213.0,43.0,4.649987999955556,25.0,19.0,3.410004000001834
524,NGC5524,213.61323333,36.40441944,14.0,14.0,27.175999200011915,2.0,25.0,37.06066560000167,213.0,36.0,47.639988000050835,36.0,24.0,15.909983999993074
525,NGC5525,213.91348333,14.28267222,14.0,15.0,39.23599920000598,0.0,57.0,7.841332800000913,213.0,54.0,48.53998799996816,14.0,16.0,57.619992000000906
526,NGC5526,213.4738625,57.77131667,14.0,13.0,53.72700000000748,3.0,51.0,5.1160008000019275,213.0,28.0,25.904999999984284,57.0,46.0,16.740011999990543
527,NGC5527,213.829704,36.202218,14.0,15.0,19.128960000009698,2.0,24.0,48.532320000001974,213.0,49.0,46.93439999997281,36.0,12.0,7.984800000007226
528,NGC5528,214.08302405,8.29349203,14.0,16.0,19.925772000009943,0.0,33.0,10.438087200000297,214.0,4.0,58.88658000002124,8.0,17.0,36.571307999998055
529,NGC5529,213.89260833,36.22697778,14.0,15.0,34.225999200012325,2.0,24.0,54.47466720000179,213.0,53.0,33.389988000005815,36.0,13.0,37.12000799999487
530,NGC5530,214.61333333,-43.38833333,14.0,18.0,27.199999200008023,-2.0,-53.0,-33.19999920000299,214.0,36.0,47.99998799996047,-43.0,-23.0,-17.99998800000651
531,NGC5531,214.18012917,10.88527778,14.0,16.0,43.23100080000529,0.0,43.0,32.46666720000022,214.0,10.0,48.46501199995146,10.0,53.0,7.000007999996853
532,NGC5532,214.22053333,10.80734167,14.0,16.0,52.92799920001073,0.0,43.0,13.762000800000322,214.0,13.0,13.919987999981913,10.0,48.0,26.43001199999844
533,NGC5533,214.03226981,35.34382768,14.0,16.0,7.744754400007423,2.0,21.0,22.518643200000525,214.0,1.0,56.17131600000903,35.0,20.0,37.7796479999887
534,NGC5534,214.41777505,-7.41739094,14.0,17.0,40.266012000004565,-0.0,-29.0,-40.17382560000037,214.0,25.0,3.9901799999597642,-7.0,-25.0,-2.6073839999991577
535,NGC5535,214.3803875,8.20829167,14.0,17.0,31.293000000013933,0.0,32.0,49.9900008000003,214.0,22.0,49.39500000004273,8.0,12.0,29.850011999998145
536,NGC5536,214.099625,39.50234722,14.0,16.0,23.910000000010143,2.0,38.0,0.5633328000010351,214.0,5.0,58.65000000001146,39.0,30.0,8.449991999989948
537,NGC5537,214.40454167,7.05496111,14.0,17.0,37.090000800005214,0.0,28.0,13.190666400000381,214.0,24.0,16.35001199995031,7.0,3.0,17.859995999999327
538,NGC5538,214.42706487,7.4766809,14.0,17.0,42.49556880001208,0.0,29.0,54.40341600000039,214.0,25.0,37.43353200003412,7.0,28.0,36.05123999999947
539,NGC5539,214.40733333,8.17968333,14.0,17.0,37.75999920001027,0.0,32.0,43.12399920000033,214.0,24.0,26.399988000000576,8.0,10.0,46.85998799999851
540,NGC5540,213.72671667,60.01114722,14.0,14.0,54.41200080000982,4.0,0.0,2.6753328000022947,213.0,43.0,36.18001200000663,60.0,0.0,40.12999199999285
541,NGC5541,214.13251157,39.5890683,14.0,16.0,31.80277680000941,2.0,38.0,21.37639200000109,214.0,7.0,57.04165199996851,39.0,35.0,20.645880000003558
542,NGC5542,214.47167211,7.55877553,14.0,17.0,53.20130640000855,0.0,30.0,14.106127200000245,214.0,28.0,18.01959599994916,7.0,33.0,31.591908000000473
543,NGC5543,214.51697102,7.6548472,14.0,18.0,4.073044800010166,0.0,30.0,37.16332800000039,214.0,31.0,1.0956719999990128,7.0,39.0,17.44991999999968
544,NGC5544,214.26050853,36.57158158,14.0,17.0,2.5220472000096095,2.0,26.0,17.17957920000174,214.0,15.0,37.83070800003543,36.0,34.0,17.69368800000052
545,NGC5545,214.271603,36.575155,14.0,17.0,5.184720000009975,2.0,26.0,18.03720000000247,214.0,16.0,17.770799999996143,36.0,34.0,30.558000000008292
546,NGC5546,214.53839167,7.564575,14.0,18.0,9.214000800012627,0.0,30.0,15.498000000000332,214.0,32.0,18.21001200003593,7.0,33.0,52.46999999999858
547,NGC5547,212.43969583,78.601075,14.0,9.0,45.5269992000089,5.0,14.0,24.25800000000166,212.0,26.0,22.90498800001842,78.0,36.0,3.8699999999801094
548,NGC5548,214.49808379,25.1368334,14.0,17.0,59.54010960001341,1.0,40.0,32.84001600000096,214.0,29.0,53.10164400003487,25.0,8.0,12.600240000001577
549,NGC5549,214.66165,7.37734167,14.0,18.0,38.79600000000892,0.0,29.0,30.562000800000177,214.0,39.0,41.94000000003143,7.0,22.0,38.430011999999465
550,NGC5550,214.6164875,12.88301111,14.0,18.0,27.95700000001105,0.0,51.0,31.92266640000085,214.0,36.0,59.35500000001866,12.0,52.0,58.83999599999996
551,NGC5551,214.72847743,5.45151107,14.0,18.0,54.834583200006364,0.0,21.0,48.36265680000011,214.0,43.0,42.51874799999314,5.0,27.0,5.439851999998453
552,NGC5552,214.76605111,7.03171725,14.0,19.0,3.852266400009654,0.0,28.0,7.61214000000038,214.0,45.0,57.78399600002331,7.0,1.0,54.18209999999931
553,NGC5553,214.62389225,26.28785557,14.0,18.0,29.73414000001469,1.0,45.0,9.085336800001613,214.0,37.0,26.0121000000413,26.0,17.0,16.280052000005014
554,NGC5554,214.81250671,7.0211674,14.0,19.0,15.001610400010037,0.0,28.0,5.08017600000052,214.0,48.0,45.02415600002905,7.0,1.0,16.20264000000141
555,NGC5555,214.70039252,-19.13890072,14.0,18.0,48.09420480000924,-1.0,-16.0,-33.336172800000554,214.0,42.0,1.4130720000298425,-19.0,-8.0,-20.042591999995523
556,NGC5556,215.14166667,-29.24194444,14.0,20.0,34.00000080001391,-1.0,-56.0,-58.06666560000153,215.0,8.0,30.000012000023162,-29.0,-14.0,-30.999984000003735
557,NGC5557,214.60711667,36.49368889,14.0,18.0,25.70800080001277,2.0,25.0,58.485333600002036,214.0,36.0,25.62001200003806,36.0,29.0,37.280004000004965
558,NGC5558,214.766055,7.031708,14.0,19.0,3.853200000010162,0.0,28.0,7.60992000000023,214.0,45.0,57.797999999979766,7.0,1.0,54.14880000000025
559,NGC5559,214.8033,24.79861389,14.0,19.0,12.79200000000941,1.0,39.0,11.667333600000944,214.0,48.0,11.88000000002603,24.0,47.0,55.01000399999498
560,NGC5560,215.0187375,3.99265278,14.0,20.0,4.497000000005613,0.0,15.0,58.236667200000056,215.0,1.0,7.454999999949905,3.0,59.0,33.55000799999914
561,NGC5561,214.3450625,58.75057222,14.0,17.0,22.815000000015146,3.0,55.0,0.1373328000035201,214.0,20.0,42.225000000041746,58.0,45.0,2.0599920000080374
562,NGC5562,215.04611183,10.26292479,14.0,20.0,11.066839200012168,0.0,41.0,3.1019496000003244,215.0,2.0,46.00258800000347,10.0,15.0,46.52924399999847
563,NGC5563,215.05452575,7.05544624,14.0,20.0,13.086180000014025,0.0,28.0,13.307097600000262,215.0,3.0,16.292700000037712,7.0,3.0,19.606464000000727
564,NGC5564,214.812512,7.021152,14.0,19.0,15.002880000006371,0.0,28.0,5.076480000000174,214.0,48.0,45.04319999999325,7.0,1.0,16.147199999999415
565,NGC5565,214.827078,6.994932,14.0,19.0,18.49872000001284,0.0,27.0,58.7836800000003,214.0,49.0,37.48080000000073,6.0,59.0,41.75520000000134
566,NGC5566,215.08311667,3.93358889,14.0,20.0,19.948000800012977,0.0,15.0,44.061333600000054,215.0,4.0,59.220012000034785,3.0,56.0,0.9200039999993237
567,NGC5567,214.82348062,35.13794635,14.0,19.0,17.635348800008046,2.0,20.0,33.107124000001065,214.0,49.0,24.530231999992793,35.0,8.0,16.606859999999983
568,NGC5568,214.83882536,35.09217586,14.0,19.0,21.318086400009264,2.0,20.0,22.122206400000266,214.0,50.0,19.77129599995351,35.0,5.0,31.8330959999912
569,NGC5569,215.1339875,3.98318056,14.0,20.0,32.15700000000936,0.0,15.0,55.963334400000235,215.0,8.0,2.3549999999613647,3.0,58.0,59.45001600000012
570,NGC5570,214.87575,7.45568889,14.0,19.0,30.180000000009812,0.0,29.0,49.36533360000048,214.0,52.0,32.70000000003847,7.0,27.0,20.480004000000847
571,NGC5571,214.883125,35.15083333,14.0,19.0,31.950000000011016,2.0,20.0,36.199999200001116,214.0,52.0,59.250000000024556,35.0,9.0,2.9999879999911627
572,NGC5572,214.8970415,36.14066946,14.0,19.0,35.289960000012,2.0,24.0,33.76067040000123,214.0,53.0,49.34940000000097,36.0,8.0,26.410055999992892
573,NGC5573,215.1729701,6.90741161,14.0,20.0,41.51282400000653,0.0,27.0,37.77878640000033,215.0,10.0,22.692359999950895,6.0,54.0,26.681795999998315
574,NGC5574,215.23320135,3.23799724,14.0,20.0,55.968324000011904,0.0,12.0,57.11933760000008,215.0,13.0,59.5248600000059,3.0,14.0,16.790063999999596
575,NGC5575,215.24739167,6.20265,14.0,20.0,59.37400080001467,0.0,24.0,48.636000000000266,215.0,14.0,50.61001200004739,6.0,12.0,9.540000000000788
576,NGC5576,215.26537917,3.27105,14.0,21.0,3.6910008000057815,0.0,13.0,5.052000000000163,215.0,15.0,55.365011999958824,3.0,16.0,15.779999999999248
577,NGC5577,215.304625,3.43576667,14.0,21.0,13.11000000000547,0.0,13.0,44.58400080000022,215.0,18.0,16.64999999995416,3.0,26.0,8.760012000000188
578,NGC5578,215.247545,6.202654,14.0,20.0,59.41080000000909,0.0,24.0,48.63696000000019,215.0,14.0,51.16200000000845,6.0,12.0,9.554399999999603
579,NGC5579,215.11052852,35.18863998,14.0,20.0,26.526844800009997,2.0,20.0,45.273595200000756,215.0,6.0,37.90267200000926,35.0,11.0,19.103927999992152
580,NGC5580,215.41006667,35.20496111,14.0,21.0,38.41600080000745,2.0,20.0,49.19066640000153,215.0,24.0,36.2400119999711,35.0,12.0,17.85999599999741
581,NGC5581,215.31792222,23.48000438,14.0,21.0,16.301332800012744,1.0,33.0,55.20105120000096,215.0,19.0,4.519992000050479,23.0,28.0,48.01576800000163
582,NGC5582,215.17962776,39.69358977,14.0,20.0,43.11066240000443,2.0,38.0,46.46154480000192,215.0,10.0,46.659935999957725,39.0,41.0,36.92317200000957
583,NGC5583,215.41874694,13.23238575,14.0,21.0,40.499265600009835,0.0,52.0,55.77258000000057,215.0,25.0,7.488984000019627,13.0,13.0,56.588700000002206
584,NGC5584,215.5992125,-0.38745,14.0,22.0,23.811000000009415,-0.0,-1.0,-32.988000000000014,215.0,35.0,57.16499999997495,-0.0,-23.0,-14.819999999999993
585,NGC5585,214.95085,56.72905,14.0,19.0,48.204000000009586,3.0,46.0,54.97200000000362,214.0,57.0,3.060000000009495,56.0,43.0,44.58000000000311
586,NGC5586,215.531913,13.184282,14.0,22.0,7.659120000012649,0.0,52.0,44.22768000000033,215.0,31.0,54.88680000001068,13.0,11.0,3.415199999998606
587,NGC5587,215.5447375,13.91793889,14.0,22.0,10.737000000007697,0.0,55.0,40.305333600000495,215.0,32.0,41.05499999998756,13.0,55.0,4.580004000001026
588,NGC5588,215.35462985,35.27061763,14.0,21.0,25.111164000014128,2.0,21.0,4.948231200000706,215.0,21.0,16.66746000003286,35.0,16.0,14.223467999988202
589,NGC5589,215.35462985,35.27061763,14.0,21.0,25.111164000014128,2.0,21.0,4.948231200000706,215.0,21.0,16.66746000003286,35.0,16.0,14.223467999988202
590,NGC5590,215.41006667,35.20496111,14.0,21.0,38.41600080000745,2.0,20.0,49.19066640000153,215.0,24.0,36.2400119999711,35.0,12.0,17.85999599999741
591,NGC5591,215.6386125,13.71712778,14.0,22.0,33.267000000007414,0.0,54.0,52.11066720000048,215.0,38.0,19.004999999976917,13.0,43.0,1.6600080000007722
592,NGC5592,215.97937083,-28.68813889,14.0,23.0,55.048999200009945,-1.0,-54.0,-45.15333360000113,215.0,58.0,45.73498799997651,-28.0,-41.0,-17.300004000004208
593,NGC5593,216.405,-54.8,14.0,25.0,37.20000000001136,-3.0,-39.0,-12.00000000000145,216.0,24.0,18.000000000004093,-54.0,-47.0,-59.99999999998977
594,NGC5594,215.79298333,26.265775,14.0,23.0,10.315999200009855,1.0,45.0,3.7860000000016214,215.0,47.0,34.739987999994355,26.0,15.0,56.790000000005136
595,NGC5595,216.05512918,-16.72305977,14.0,24.0,13.231003200011884,-1.0,-6.0,-53.53434480000067,216.0,3.0,18.465047999980015,-16.0,-43.0,-23.01517199999637
596,NGC5596,215.61972549,37.12218986,14.0,22.0,28.734117600015026,2.0,28.0,29.325566400000795,215.0,37.0,11.011764000027142,37.0,7.0,19.883495999995944
597,NGC5597,216.11435,-16.76269444,14.0,24.0,27.444000000013204,-1.0,-7.0,-3.046665600000793,216.0,6.0,51.66000000000622,-16.0,-45.0,-45.6999840000023
598,NGC5598,215.61783692,40.31980767,14.0,22.0,28.280860800011993,2.0,41.0,16.753840800002422,215.0,37.0,4.212912000007236,40.0,19.0,11.30761200001075
599,NGC5599,215.9609424,6.57609095,14.0,23.0,50.626176000011185,0.0,26.0,18.261828000000264,215.0,57.0,39.39263999997593,6.0,34.0,33.92742000000055
600,NGC5600,215.95642083,14.63873611,14.0,23.0,49.54099920001383,0.0,58.0,33.296666400000845,215.0,57.0,23.11498800004756,14.0,38.0,19.449995999999885
601,NGC5601,215.72203196,40.30957843,14.0,22.0,53.28767040001338,2.0,41.0,14.298823200002175,215.0,43.0,19.315056000034474,40.0,18.0,34.48234800000705
602,NGC5602,215.578475,50.50142222,14.0,22.0,18.834000000009183,3.0,22.0,0.341332800002192,215.0,34.0,42.50999999999067,50.0,30.0,5.119992000007301
603,NGC5603,215.75636069,40.3774121,14.0,23.0,1.5265656000143224,2.0,41.0,30.5789040000019,215.0,45.0,22.898484000029384,40.0,22.0,38.6835600000029
604,NGC5604,216.17835833,-3.21214167,14.0,24.0,42.80599920001066,-0.0,-12.0,-50.91400080000007,216.0,10.0,42.08998800003201,-3.0,-12.0,-43.710011999999416
605,NGC5605,216.28155417,-13.16299167,14.0,25.0,7.573000800007179,-0.0,-52.0,-39.11800080000049,216.0,16.0,53.595011999973394,-13.0,-9.0,-46.77001200000092
606,NGC5606,216.94583333,-59.64,14.0,27.0,46.99999920000792,-3.0,-58.0,-33.60000000000312,216.0,56.0,44.9999879999973,-59.0,-38.0,-24.000000000002046
607,NGC5607,214.86122083,71.58826389,14.0,19.0,26.692999200012082,4.0,46.0,21.183333600000083,214.0,51.0,40.39498800002775,71.0,35.0,17.75000399997566
608,NGC5608,215.828057,41.776833,14.0,23.0,18.733680000012214,2.0,47.0,6.439920000003383,215.0,49.0,41.00520000000415,41.0,46.0,36.598800000012375
609,NGC5609,215.95116062,34.84286418,14.0,23.0,48.27854880001226,2.0,19.0,22.287403200001563,215.0,57.0,4.178231999985655,34.0,50.0,34.31104799999787
610,NGC5610,216.0956125,24.61427222,14.0,24.0,22.947000000009723,1.0,38.0,27.425332800001314,216.0,5.0,44.204999999954,24.0,36.0,51.37999200000053
611,NGC5611,216.01989631,33.04741516,14.0,24.0,4.775114400013649,2.0,12.0,11.379638400002108,216.0,1.0,11.62671600002568,33.0,2.0,50.69457599999964
612,NGC5612,218.50530833,-78.38745833,14.0,34.0,1.2739992000098255,-5.0,-13.0,-32.989999200003055,218.0,30.0,19.109987999968325,-78.0,-23.0,-14.84998800000426
613,NGC5613,216.02483814,34.8920943,14.0,24.0,5.961153600011073,2.0,19.0,34.10263200000067,216.0,1.0,29.41730400005099,34.0,53.0,31.539479999987634
614,NGC5614,216.03162917,34.85889444,14.0,24.0,7.591000800009908,2.0,19.0,26.134665600002407,216.0,1.0,53.86501200000794,34.0,51.0,32.01998400000093
615,NGC5615,216.027082,34.865015,14.0,24.0,6.499680000009391,2.0,19.0,27.603600000001407,216.0,1.0,37.49520000002576,34.0,51.0,54.05399999999872
616,NGC5616,216.08647083,36.46139444,14.0,24.0,20.752999200008873,2.0,25.0,50.73466560000071,216.0,5.0,11.294987999986006,36.0,27.0,41.01998399999786
617,NGC5617,217.43333333,-60.71166667,14.0,29.0,43.99999920001022,-4.0,-2.0,-50.800000800003104,217.0,25.0,59.99998800003823,-60.0,-42.0,-42.000011999998605
618,NGC5618,216.79915,-2.26245278,14.0,27.0,11.796000000009172,-0.0,-9.0,-2.988667200000066,216.0,47.0,56.939999999990505,-2.0,-15.0,-44.83000799999939
619,NGC5619,216.82596917,4.80281432,14.0,27.0,18.23260080000992,0.0,19.0,12.675436800000313,216.0,49.0,33.48901200002729,4.0,48.0,10.131552000001705
620,NGC5620,215.66799528,69.59466544,14.0,22.0,40.31886720001225,4.0,38.0,22.71970560000426,215.0,40.0,4.783008000049449,69.0,35.0,40.79558399999996
621,NGC5621,216.957558,8.240259,14.0,27.0,49.81392000001421,0.0,32.0,57.662160000000426,216.0,57.0,27.208800000021256,8.0,14.0,24.9324
622,NGC5622,216.5508125,48.563975,14.0,26.0,12.195000000009202,3.0,14.0,15.354000000002479,216.0,33.0,2.9250000000229193,48.0,33.0,50.30999999999722
623,NGC5623,216.7861002,33.2524966,14.0,27.0,8.664048000010212,2.0,13.0,0.5991840000023885,216.0,47.0,9.960719999974117,33.0,15.0,8.987760000002254
624,NGC5624,216.648327,51.586233,14.0,26.0,35.59848000000599,3.0,26.0,20.69592000000192,216.0,38.0,53.97719999998117,51.0,35.0,10.438800000000015
625,NGC5625,216.759475,39.95738889,14.0,27.0,2.27400000001154,2.0,39.0,49.773333600001024,216.0,45.0,34.110000000032414,39.0,57.0,26.60000399998978
626,NGC5626,217.4545125,-29.74846667,14.0,29.0,49.08300000000722,-1.0,-58.0,-59.632000800001066,217.0,27.0,16.24499999997397,-29.0,-44.0,-54.480011999996805
627,NGC5627,217.1429,11.37827222,14.0,28.0,34.29600000001088,0.0,45.0,30.78533280000073,217.0,8.0,34.439999999990505,11.0,22.0,41.779991999998174
628,NGC5628,217.10748333,17.92423333,14.0,28.0,25.79599920001428,1.0,11.0,41.815999200000604,217.0,6.0,26.939988000028734,17.0,55.0,27.23998799999947
629,NGC5629,217.06814583,25.84881667,14.0,28.0,16.354999200010383,1.0,43.0,23.716000800001638,217.0,4.0,5.32498799997029,25.0,50.0,55.74001200000538
630,NGC5630,216.90242083,41.25781667,14.0,27.0,36.580999200011206,2.0,45.0,1.876000800000952,216.0,54.0,8.714988000040194,41.0,15.0,28.1400119999887
631,NGC5631,216.6387046,56.582619,14.0,26.0,33.28910400001291,3.0,46.0,19.82856000000325,216.0,38.0,19.33656000004021,56.0,34.0,57.42840000000399
632,NGC5632,217.08474583,-0.20445556,14.0,28.0,20.338999200010903,-0.0,-0.0,-49.06933440000001,217.0,5.0,5.084988000010071,-0.0,-12.0,-16.040016000000037
633,NGC5633,216.86817048,46.14653434,14.0,27.0,28.360915200012755,3.0,4.0,35.16824160000333,216.0,52.0,5.41372800001227,46.0,8.0,47.52362400000834
634,NGC5634,217.40533333,-5.97641667,14.0,29.0,37.27999920001096,-0.0,-23.0,-54.34000080000018,217.0,24.0,19.199987999966197,-5.0,-58.0,-35.100011999999765
635,NGC5635,217.13233288,27.40895855,14.0,28.0,31.75989120001404,1.0,49.0,38.15005200000158,217.0,7.0,56.39836800002513,27.0,24.0,32.25078000000451
636,NGC5636,217.41254906,3.2663024,14.0,29.0,39.011774400008505,0.0,13.0,3.9125760000000653,217.0,24.0,45.17661600001247,3.0,15.0,58.68863999999938
637,NGC5637,217.2483493,23.19149011,14.0,28.0,59.6038320000109,1.0,32.0,45.95762640000132,217.0,14.0,54.05748000000358,23.0,11.0,29.364396000000568
638,NGC5638,217.4182875,3.23344167,14.0,29.0,40.38900000001021,0.0,12.0,56.02600080000009,217.0,25.0,5.834999999967749,3.0,14.0,0.3900119999997642
639,NGC5639,217.1939375,30.41298611,14.0,28.0,46.54500000001079,2.0,1.0,39.11666640000103,217.0,11.0,38.175000000014734,30.0,24.0,46.74999599999467
640,NGC5640,215.17011121,80.1231235,14.0,20.0,40.82669040000937,5.0,20.0,29.549640000003663,215.0,10.0,12.400355999955082,80.0,7.0,23.244600000019773
641,NGC5641,217.31925889,28.82186015,14.0,29.0,16.62213360000905,1.0,55.0,17.246436000001495,217.0,19.0,9.332003999950302,28.0,49.0,18.696539999996844
642,NGC5642,217.30618728,30.02643689,14.0,29.0,13.48494720000545,2.0,0.0,6.344853600001876,217.0,18.0,22.274207999960254,30.0,1.0,35.17280399999777
