,Object,RA (degrees),DEC (degrees),RA (hms_h),RA (hms_m),RA (hms_s),DEC (hms_h),DEC (hms_m),DEC (hms_s),RA (dms_d),RA (dms_m),RA (dms_s),DEC (dms_d),DEC (dms_m),DEC (dms_s)
314,NGC1314,50.67155417,-4.18654167,3.0,22.0,41.173000800002626,-0.0,-16.0,-44.77000080000032,50.0,40.0,17.59501200000102,-4.0,-11.0,-11.550012000001573
315,NGC1315,50.77752917,-21.37520556,3.0,23.0,6.60700080000197,-1.0,-25.0,-30.04933440000137,50.0,46.0,39.10501200000397,-21.0,-22.0,-30.740016000004573
316,NGC1316,50.67412083,-37.2082,3.0,22.0,41.788999200001626,-2.0,-28.0,-49.96800000000164,50.0,40.0,26.834987999998816,-37.0,-12.0,-29.519999999992592
317,NGC1317,50.68450511,-37.10365626,3.0,22.0,44.28122640000318,-2.0,-28.0,-24.877502400001532,50.0,41.0,4.21839600001249,-37.0,-6.0,-13.162536000003797
318,NGC1318,50.68450511,-37.10365626,3.0,22.0,44.28122640000318,-2.0,-28.0,-24.877502400001532,50.0,41.0,4.21839600001249,-37.0,-6.0,-13.162536000003797
319,NGC1319,50.98524533,-21.52774483,3.0,23.0,56.45887920000206,-1.0,-26.0,-6.658759200000972,50.0,59.0,6.883187999992515,-21.0,-31.0,-39.881387999998594
320,NGC1320,51.20287654,-3.04225589,3.0,24.0,48.69036960000152,-0.0,-12.0,-10.141413600000071,51.0,12.0,10.355543999993984,-3.0,-2.0,-32.121203999999466
321,NGC1321,51.20239326,-3.01558203,3.0,24.0,48.57438240000192,-0.0,-12.0,-3.7396872000001125,51.0,12.0,8.615736000003267,-3.0,-0.0,-56.09530800000009
322,NGC1322,51.22797917,-2.91924444,3.0,24.0,54.715000800001974,-0.0,-11.0,-40.61866560000009,51.0,13.0,40.72501199999124,-2.0,-55.0,-9.279983999999786
323,NGC1323,51.23368124,-2.82219024,3.0,24.0,56.08349760000259,-0.0,-11.0,-17.32565760000007,51.0,14.0,1.2524640000100362,-2.0,-49.0,-19.884863999999567
324,NGC1324,51.257004,-5.74582444,3.0,25.0,1.6809600000034663,-0.0,-22.0,-58.99786560000017,51.0,15.0,25.21440000000723,-5.0,-44.0,-44.96798399999932
325,NGC1325,51.106568,-21.54405749,3.0,24.0,25.576320000003463,-1.0,-26.0,-10.573797600001313,51.0,6.0,23.644800000010378,-21.0,-32.0,-38.60696400000052
326,NGC1326,50.9849875,-36.46466111,3.0,23.0,56.39700000000275,-2.0,-25.0,-51.51866640000293,50.0,59.0,5.95500000000925,-36.0,-27.0,-52.77999600000555
327,NGC1327,51.34668333,-25.67895556,3.0,25.0,23.203999200001135,-1.0,-42.0,-42.94933440000051,51.0,20.0,48.05998799999145,-25.0,-40.0,-44.24001599999485
328,NGC1328,51.41292558,-4.12488114,3.0,25.0,39.102139200002455,-0.0,-16.0,-29.97147360000028,51.0,24.0,46.53208799999845,-4.0,-7.0,-29.572104000001005
329,NGC1329,51.51077763,-17.5914634,3.0,26.0,2.586631200002074,-1.0,-10.0,-21.951216000000073,51.0,30.0,38.79946799999914,-17.0,-35.0,-29.268239999994705
330,NGC1330,52.29918355,41.38807234,3.0,29.0,11.804052000003509,2.0,45.0,33.137361600001896,52.0,17.0,57.06078000000787,41.0,23.0,17.060424000002854
331,NGC1331,51.61805632,-21.3555541,3.0,26.0,28.33351680000341,-1.0,-25.0,-25.332984000000636,51.0,37.0,5.00275200000317,-21.0,-21.0,-19.994759999996745
332,NGC1332,51.57217083,-21.33536944,3.0,26.0,17.32099920000195,-1.0,-25.0,-20.488665600000857,51.0,34.0,19.814987999990876,-21.0,-20.0,-7.3299840000032646
333,NGC1333,52.23,31.37,3.0,28.0,55.200000000002234,2.0,5.0,28.800000000002157,52.0,13.0,47.999999999988745,31.0,22.0,12.000000000003581
334,NGC1334,52.50779167,41.83216944,3.0,30.0,1.870000800003524,2.0,47.0,19.72066560000158,52.0,30.0,28.050012000011293,41.0,49.0,55.80998400000453
335,NGC1335,52.58128731,41.57276619,3.0,30.0,19.50895440000224,2.0,46.0,17.463885600002413,52.0,34.0,52.634316000001604,41.0,34.0,21.95828400001062
336,NGC1336,51.6341625,-35.71357222,3.0,26.0,32.199000000002655,-2.0,-22.0,-51.25733280000162,51.0,38.0,2.985000000007858,-35.0,-42.0,-48.859992000011516
337,NGC1337,52.02482917,-8.38861944,3.0,28.0,5.9590008000015615,-0.0,-33.0,-33.268665600000276,52.0,1.0,29.38501199998825,-8.0,-23.0,-19.02998399999774
338,NGC1338,52.22725278,-12.15333132,3.0,28.0,54.54066720000206,-0.0,-48.0,-36.79951680000073,52.0,13.0,38.11000800000215,-12.0,-9.0,-11.992751999998177
339,NGC1339,52.027425,-32.28615556,3.0,28.0,6.582000000002779,-2.0,-9.0,-8.67733440000066,52.0,1.0,38.730000000003315,-32.0,-17.0,-10.16001599999072
340,NGC1340,52.08195,-31.06818056,3.0,28.0,19.668000000002976,-2.0,-4.0,-16.36333440000172,52.0,4.0,55.019999999996685,-31.0,-4.0,-5.450015999993809
341,NGC1341,51.99332435,-37.15008357,3.0,27.0,58.3978440000034,-2.0,-28.0,-36.020056800001186,51.0,59.0,35.967660000006276,-37.0,-9.0,-0.30085199999859924
342,NGC1342,52.90833333,37.37666667,3.0,31.0,37.99999920000246,2.0,29.0,30.400000800001195,52.0,54.0,29.999987999992186,37.0,22.0,36.000011999995536
343,NGC1343,54.45718818,72.57127975,3.0,37.0,49.72516320000324,4.0,50.0,17.107140000003085,54.0,27.0,25.87744800001019,72.0,34.0,16.607100000007904
344,NGC1344,52.08195,-31.06818056,3.0,28.0,19.668000000002976,-2.0,-4.0,-16.36333440000172,52.0,4.0,55.019999999996685,-31.0,-4.0,-5.450015999993809
345,NGC1345,52.38205833,-17.77834444,3.0,29.0,31.69399920000245,-1.0,-11.0,-6.8026656000014185,52.0,22.0,55.40998799999841,-17.0,-46.0,-42.03998400000529
346,NGC1346,52.55527086,-5.54336827,3.0,30.0,13.265006400002193,-0.0,-22.0,-10.408384800000263,52.0,33.0,18.975096000000917,-5.0,-32.0,-36.12577200000075
347,NGC1347,52.42416667,-22.27888889,3.0,29.0,41.80000080000234,-1.0,-29.0,-6.933333600000893,52.0,25.0,27.00001199999349,-22.0,-16.0,-44.0000040000038
348,NGC1348,53.46541667,51.43583333,3.0,33.0,51.700000800004204,3.0,25.0,44.599999200002216,53.0,27.0,55.50001200001191,51.0,26.0,8.999988000004464
349,NGC1349,52.8647625,4.38086944,3.0,31.0,27.54300000000157,0.0,17.0,31.408665600000134,52.0,51.0,53.14499999999157,4.0,22.0,51.129983999998814
350,NGC1350,52.78382917,-33.62863889,3.0,31.0,8.119000800002283,-2.0,-14.0,-30.873333600001054,52.0,47.0,1.7850119999894787,-33.0,-37.0,-43.10000399999183
351,NGC1351,52.6457625,-34.85395,3.0,30.0,34.98300000000086,-2.0,-19.0,-24.948000000001116,52.0,38.0,44.74499999998727,-34.0,-51.0,-14.21999999999116
352,NGC1352,52.88743606,-19.27840657,3.0,31.0,32.98465440000143,-1.0,-17.0,-6.817576800001177,52.0,53.0,14.769815999995899,-19.0,-16.0,-42.26365200000487
353,NGC1353,53.0126,-20.81916111,3.0,32.0,3.024000000001905,-1.0,-23.0,-16.598666400000752,53.0,0.0,45.3599999999966,-20.0,-49.0,-8.979995999998494
354,NGC1354,53.12236667,-15.22110556,3.0,32.0,29.36800080000168,-1.0,-0.0,-53.06533440000081,53.0,7.0,20.520011999993244,-15.0,-13.0,-15.980015999999324
355,NGC1355,53.3479625,-4.99873889,3.0,33.0,23.51100000000372,-0.0,-19.0,-59.69733360000028,53.0,20.0,52.665000000004625,-4.0,-59.0,-55.460004000000964
356,NGC1356,52.67002316,-50.30961083,3.0,30.0,40.805558400002866,-3.0,-21.0,-14.306599200002239,52.0,40.0,12.083375999998225,-50.0,-18.0,-34.59898799998882
357,NGC1357,53.321225,-13.66416111,3.0,33.0,17.094000000001728,-0.0,-54.0,-39.398666400000906,53.0,19.0,16.409999999993943,-13.0,-39.0,-50.979996000000796
358,NGC1358,53.4153522,-5.0895075,3.0,33.0,39.68452800000236,-0.0,-20.0,-21.481800000000177,53.0,24.0,55.267920000003414,-5.0,-5.0,-22.226999999999464
359,NGC1359,53.44874167,-19.49194722,3.0,33.0,47.698000800000955,-1.0,-17.0,-58.0673328000011,53.0,26.0,55.47001199998874,-19.0,-29.0,-31.009992000000466
360,NGC1360,53.31102999,-25.8716614,3.0,33.0,14.647197600003352,-1.0,-43.0,-29.198736000001446,53.0,18.0,39.70796400000552,-25.0,-52.0,-17.98104000000251
361,NGC1361,53.57395017,-6.26500574,3.0,34.0,17.748040800003793,-0.0,-25.0,-3.6013776000002906,53.0,34.0,26.220612000012125,-6.0,-15.0,-54.02066400000116
362,NGC1362,53.47115314,-20.28250373,3.0,33.0,53.07675360000175,-1.0,-21.0,-7.800895200000895,53.0,28.0,16.151303999994298,-20.0,-16.0,-57.013427999994235
363,NGC1363,53.70657917,-9.84256111,3.0,34.0,49.57900080000158,-0.0,-39.0,-22.214666400000453,53.0,42.0,23.68501199999173,-9.0,-50.0,-33.21999600000041
364,NGC1364,53.74565176,-9.83853382,3.0,34.0,58.95642240000285,-0.0,-39.0,-21.248116800000503,53.0,44.0,44.346336000004385,-9.0,-50.0,-18.721752000001146
365,NGC1365,53.40190833,-36.14065833,3.0,33.0,36.45799920000243,-2.0,-24.0,-33.757999200002544,53.0,24.0,6.869987999991736,-36.0,-8.0,-26.36998800000299
366,NGC1366,53.473575,-31.19410556,3.0,33.0,53.65800000000178,-2.0,-4.0,-46.58533440000227,53.0,28.0,24.869999999988295,-31.0,-11.0,-38.780016000002036
367,NGC1367,53.75562917,-24.93310833,3.0,35.0,1.3510008000018559,-1.0,-39.0,-43.94599920000118,53.0,45.0,20.265011999995863,-24.0,-55.0,-59.18998799999855
368,NGC1368,53.74546042,-15.65593889,3.0,34.0,58.91050080000184,-1.0,-2.0,-37.42533360000097,53.0,44.0,43.65751200000204,-15.0,-39.0,-21.38000399999939
369,NGC1369,54.18856909,-36.25626813,3.0,36.0,45.2565816000029,-2.0,-25.0,-1.504351200001608,54.0,11.0,18.848724000005177,-36.0,-15.0,-22.565268000008132
370,NGC1370,53.81061663,-20.37375069,3.0,35.0,14.547991200002173,-1.0,-21.0,-29.70016560000161,53.0,48.0,38.21986799999422,-20.0,-22.0,-25.502484000004983
371,NGC1371,53.75562917,-24.93310833,3.0,35.0,1.3510008000018559,-1.0,-39.0,-43.94599920000118,53.0,45.0,20.265011999995863,-24.0,-55.0,-59.18998799999855
372,NGC1372,54.24892138,-15.88145172,3.0,36.0,59.74113120000226,-1.0,-3.0,-31.548412800000385,54.0,14.0,56.116967999995495,-15.0,-52.0,-53.22619199999778
373,NGC1373,53.7467,-35.17118056,3.0,34.0,59.208000000001846,-2.0,-20.0,-41.08333440000209,53.0,44.0,48.11999999998932,-35.0,-10.0,-16.250016000012124
374,NGC1374,53.81915833,-35.22625,3.0,35.0,16.597999200002675,-2.0,-20.0,-54.30000000000135,53.0,49.0,8.969988000001763,-35.0,-13.0,-34.50000000000102
375,NGC1375,53.82000821,-35.26566088,3.0,35.0,16.80197040000195,-2.0,-21.0,-3.7586112000011695,53.0,49.0,12.029555999990862,-35.0,-15.0,-56.37916799999516
376,NGC1376,54.2747406,-5.0426437,3.0,37.0,5.937744000002851,-0.0,-20.0,-10.234488000000255,54.0,16.0,29.066160000004402,-5.0,-2.0,-33.51732000000062
377,NGC1377,54.16282083,-20.90226111,3.0,36.0,39.07699920000326,-1.0,-23.0,-36.54266640000117,54.0,9.0,46.154988000004096,-20.0,-54.0,-8.139996000004714
378,NGC1378,53.992491,-35.21116,3.0,35.0,58.197840000003254,-2.0,-20.0,-50.67840000000203,53.0,59.0,32.96760000000404,-35.0,-12.0,-40.17599999999845
379,NGC1379,54.01641667,-35.441175,3.0,36.0,3.9400008000021103,-2.0,-21.0,-45.88200000000285,54.0,0.0,59.100011999993285,-35.0,-26.0,-28.23000000000434
380,NGC1380,54.11495833,-34.9763,3.0,36.0,27.589999200002637,-2.0,-19.0,-54.312000000001746,54.0,6.0,53.84998800000119,-34.0,-58.0,-34.680000000007
381,NGC1381,54.13191498,-35.29520713,3.0,36.0,31.659595200001576,-2.0,-21.0,-10.849711200002048,54.0,7.0,54.89392799999166,-35.0,-17.0,-42.74566800000514
382,NGC1382,54.28730417,-35.195025,3.0,37.0,8.953000800002258,-2.0,-20.0,-46.80600000000261,54.0,17.0,14.295011999995495,-35.0,-11.0,-42.09000000000401
383,NGC1383,54.41342868,-18.33942597,3.0,37.0,39.222883200003196,-1.0,-13.0,-21.462232800001217,54.0,24.0,48.34324800000957,-18.0,-20.0,-21.933492000002275
384,NGC1384,54.8066375,15.81965,3.0,39.0,13.593000000001894,1.0,3.0,16.716000000000957,54.0,48.0,23.895000000002824,15.0,49.0,10.739999999997565
385,NGC1385,54.3680125,-24.50127778,3.0,37.0,28.32300000000231,-1.0,-38.0,-0.30666720000098735,54.0,22.0,4.844999999996276,-24.0,-30.0,-4.600007999995626
386,NGC1386,54.19265833,-35.999275,3.0,36.0,46.237999200003514,-2.0,-23.0,-59.826000000001045,54.0,11.0,33.56998800000156,-35.0,-59.0,-57.389999999990096
387,NGC1387,54.23763581,-35.50658111,3.0,36.0,57.032594400002665,-2.0,-22.0,-1.579466400001479,54.0,14.0,15.488916000001609,-35.0,-30.0,-23.691995999996607
388,NGC1388,54.54998437,-15.8994891,3.0,38.0,11.996248800001439,-1.0,-3.0,-35.877384000001186,54.0,32.0,59.94373199998961,-15.0,-53.0,-58.16076000000095
389,NGC1389,54.29892687,-35.74607546,3.0,37.0,11.74244880000316,-2.0,-22.0,-59.058110400002164,54.0,17.0,56.13673200000903,-35.0,-44.0,-45.871656000000485
390,NGC1390,54.46733333,-19.00835278,3.0,37.0,52.159999200002716,-1.0,-16.0,-2.00466720000108,54.0,28.0,2.3999880000087614,-19.0,-0.0,-30.070007999997017
391,NGC1391,54.7207122,-18.35410146,3.0,38.0,52.97092800000243,-1.0,-13.0,-24.984350400000395,54.0,43.0,14.563920000004487,-18.0,-21.0,-14.765255999996327
392,NGC1392,54.44581667,-36.14743056,3.0,37.0,46.996000800002804,-2.0,-24.0,-35.38333440000045,54.0,26.0,44.940011999997296,-36.0,-8.0,-50.75001599998757
393,NGC1393,54.66073632,-18.42799098,3.0,38.0,38.57671680000166,-1.0,-13.0,-42.717835200001204,54.0,39.0,38.65075199999296,-18.0,-25.0,-40.76752800000207
394,NGC1394,54.77884907,-18.29235112,3.0,39.0,6.923776800002486,-1.0,-13.0,-10.164268800000471,54.0,46.0,43.85665199999892,-18.0,-17.0,-32.464031999997474
395,NGC1395,54.62412083,-23.02769167,3.0,38.0,29.788999200002735,-1.0,-32.0,-6.6460008000007065,54.0,37.0,26.834988000009048,-23.0,-1.0,-39.69001199999781
396,NGC1396,54.5273587,-35.43989913,3.0,38.0,6.566088000003134,-2.0,-21.0,-45.575791200001845,54.0,31.0,38.49132000000225,-35.0,-26.0,-23.636868000002096
397,NGC1397,54.94652603,-4.6701567,3.0,39.0,47.166247200001976,-0.0,-18.0,-40.837608000000145,54.0,56.0,47.49370800000406,-4.0,-40.0,-12.56411999999898
398,NGC1398,54.71720833,-26.33783889,3.0,38.0,52.12999920000172,-1.0,-45.0,-21.081333600001386,54.0,43.0,1.949987999993823,-26.0,-20.0,-16.22000400000161
399,NGC1399,54.62117917,-35.45074167,3.0,38.0,29.083000800002026,-2.0,-21.0,-48.17800080000197,54.0,37.0,16.245011999992016,-35.0,-27.0,-2.6700119999975414
400,NGC1400,54.87854583,-18.688125,3.0,39.0,30.850999200002178,-1.0,-14.0,-45.150000000001036,54.0,52.0,42.7649880000007,-18.0,-41.0,-17.249999999997954
401,NGC1401,54.84107083,-22.72471667,3.0,39.0,21.85699920000161,-1.0,-30.0,-53.93200080000092,54.0,50.0,27.85498799999857,-22.0,-43.0,-28.980011999997828
402,NGC1402,54.87742083,-18.52701667,3.0,39.0,30.58099920000302,-1.0,-14.0,-6.4840008000004445,54.0,52.0,38.71498799999415,-18.0,-31.0,-37.26001199999388
403,NGC1403,54.79517671,-22.38874268,3.0,39.0,10.84241040000336,-1.0,-29.0,-33.29824320000107,54.0,47.0,42.63615599999923,-22.0,-23.0,-19.473648000000026
404,NGC1404,54.71632083,-35.59439167,3.0,38.0,51.91699920000232,-2.0,-22.0,-22.654000800002194,54.0,42.0,58.75498800000287,-35.0,-35.0,-39.81001200000094
405,NGC1405,55.07881667,-15.53021111,3.0,40.0,18.916000800003445,-1.0,-2.0,-7.250666400000689,55.0,4.0,43.740012000006914,-15.0,-31.0,-48.75999599999915
406,NGC1406,54.84709945,-31.32152937,3.0,39.0,23.303868000002126,-2.0,-5.0,-17.167048800002327,54.0,50.0,49.55802000000631,-31.0,-19.0,-17.50573200000133
407,NGC1407,55.0496,-18.58037778,3.0,40.0,11.9040000000021,-1.0,-14.0,-19.290667200000335,55.0,2.0,58.559999999993124,-18.0,-34.0,-49.36000799999704
408,NGC1408,54.822015,-35.500824,3.0,39.0,17.283600000003077,-2.0,-22.0,-0.19776000000163663,54.0,49.0,19.254000000001383,-35.0,-30.0,-2.9664000000053647
409,NGC1409,55.29394167,-1.30281111,3.0,41.0,10.546000800003554,-0.0,-5.0,-12.674666400000039,55.0,17.0,38.19001200000855,-1.0,-18.0,-10.119995999999674
410,NGC1410,55.29458333,-1.29861111,3.0,41.0,10.699999200003845,-0.0,-5.0,-11.666666400000043,55.0,17.0,40.49998800000651,-1.0,-17.0,-54.99999599999995
411,NGC1411,54.6868875,-44.10061944,3.0,38.0,44.85300000000237,-2.0,-56.0,-24.1486656000032,54.0,41.0,12.79499999999075,-44.0,-6.0,-2.2299840000096083
412,NGC1412,55.12273333,-26.86206389,3.0,40.0,29.455999200003617,-1.0,-47.0,-26.895333600001692,55.0,7.0,21.839988000009498,-26.0,-51.0,-43.43000400000619
413,NGC1413,55.04818904,-15.61073712,3.0,40.0,11.56536960000139,-1.0,-2.0,-26.576908800000272,55.0,2.0,53.48054399998887,-15.0,-36.0,-38.65363199999848
414,NGC1414,55.2380625,-21.71390833,3.0,40.0,57.13500000000167,-1.0,-26.0,-51.33799920000058,55.0,14.0,17.024999999993042,-21.0,-42.0,-50.06998799999593
415,NGC1415,55.2368875,-22.56446389,3.0,40.0,56.85300000000211,-1.0,-30.0,-15.471333600000605,55.0,14.0,12.795000000006098,-22.0,-33.0,-52.07000399999629
416,NGC1416,55.26213462,-22.71907379,3.0,41.0,2.912308800002421,-1.0,-30.0,-52.57770960000073,55.0,15.0,43.68463199999155,-22.0,-43.0,-8.665643999998167
417,NGC1417,55.48925833,-4.70485833,3.0,41.0,57.421999200002176,-0.0,-18.0,-49.165999200000314,55.0,29.0,21.329987999994273,-4.0,-42.0,-17.489988000001517
418,NGC1418,55.56729583,-4.73071111,3.0,42.0,16.150999200002758,-0.0,-18.0,-55.37066640000013,55.0,34.0,2.264987999996606,-4.0,-43.0,-50.55999599999879
419,NGC1419,55.1755,-37.51085833,3.0,40.0,42.12000000000202,-2.0,-30.0,-2.6059992000018184,55.0,10.0,31.799999999998363,-37.0,-30.0,-39.089987999992104
420,NGC1420,55.665984,-5.852558,3.0,42.0,39.83616000000296,-0.0,-23.0,-24.61392000000025,55.0,39.0,57.54240000000607,-5.0,-51.0,-9.208800000000537
421,NGC1421,55.62202083,-13.48800556,3.0,42.0,29.284999200001778,-0.0,-53.0,-57.12133440000031,55.0,37.0,19.274987999988298,-13.0,-29.0,-16.82001599999822
422,NGC1422,55.37943333,-21.68149444,3.0,41.0,31.06399920000115,-1.0,-26.0,-43.55866560000166,55.0,22.0,45.959987999991654,-21.0,-40.0,-53.37998400000572
423,NGC1423,55.66709685,-6.3818501,3.0,42.0,40.103244000002576,-0.0,-25.0,-31.644024000000286,55.0,40.0,1.5486600000002682,-6.0,-22.0,-54.66036000000109
424,NGC1424,55.80841374,-4.73021755,3.0,43.0,14.01929760000229,-0.0,-18.0,-55.252212000000185,55.0,48.0,30.289463999995974,-4.0,-43.0,-48.78317999999979
425,NGC1425,55.54785076,-29.89338685,3.0,42.0,11.484182400003249,-1.0,-59.0,-34.41284400000143,55.0,32.0,52.262736000010364,-29.0,-53.0,-36.19265999999584
426,NGC1426,55.7045814,-22.1083813,3.0,42.0,49.099536000002644,-1.0,-28.0,-26.011512000000963,55.0,42.0,16.49304000000768,-22.0,-6.0,-30.172680000004846
427,NGC1427,55.58101965,-35.3925538,3.0,42.0,19.44471600000341,-2.0,-21.0,-34.21291200000255,55.0,34.0,51.67074000000639,-35.0,-23.0,-33.193680000006225
428,NGC1428,55.59541667,-35.15333333,3.0,42.0,22.90000080000226,-2.0,-20.0,-36.79999920000185,55.0,35.0,43.500011999995536,-35.0,-9.0,-11.999988000008557
429,NGC1429,56.017148,-4.718124,3.0,44.0,4.115520000001851,-0.0,-18.0,-52.349760000000316,56.0,1.0,1.732799999995791,-4.0,-43.0,-5.246400000001756
430,NGC1430,54.79166667,-22.38833333,3.0,39.0,10.000000800001203,-1.0,-29.0,-33.19999920000107,54.0,47.0,30.000011999992466,-22.0,-23.0,-17.99998799999372
431,NGC1431,56.17014563,2.83497776,3.0,44.0,40.8349512000035,0.0,11.0,20.394662400000136,56.0,10.0,12.52426800000137,2.0,50.0,5.919936000000234
432,NGC1432,56.5,24.2,3.0,46.0,2.9842794901924208e-12,1.0,36.0,48.00000000000068,56.0,30.0,0.0,24.0,11.0,59.99999999999744
433,NGC1433,55.50647083,-47.22208056,3.0,42.0,1.5529992000024606,-3.0,-8.0,-53.29933440000303,55.0,30.0,23.294987999992145,-47.0,-13.0,-19.49001600000713
434,NGC1434,56.55366326,-9.68263745,3.0,46.0,12.879182400002236,-0.0,-38.0,-43.83298800000034,56.0,33.0,13.187736000001564,-9.0,-40.0,-57.494819999998725
435,NGC1435,56.5,23.9,3.0,46.0,2.9842794901924208e-12,1.0,35.0,36.00000000000051,56.0,30.0,0.0,23.0,53.0,59.999999999994884
436,NGC1436,55.90453782,-35.85305513,3.0,43.0,37.08907680000294,-2.0,-23.0,-24.733231200001597,55.0,54.0,16.336152000005768,-35.0,-51.0,-10.998468000004777
437,NGC1437,55.90453782,-35.85305513,3.0,43.0,37.08907680000294,-2.0,-23.0,-24.733231200001597,55.0,54.0,16.336152000005768,-35.0,-51.0,-10.998468000004777
438,NGC1438,56.32184823,-23.00243621,3.0,45.0,17.24357520000268,-1.0,-32.0,-0.5846904000006248,56.0,19.0,18.653628000001845,-23.0,-0.0,-8.770355999996582
439,NGC1439,56.20808265,-21.92065452,3.0,44.0,49.939836000003766,-1.0,-27.0,-40.9570848000007,56.0,12.0,29.097540000005324,-21.0,-55.0,-14.356271999997716
440,NGC1440,56.2621,-18.26604444,3.0,45.0,2.904000000001332,-1.0,-13.0,-3.8506656000015838,56.0,15.0,43.55999999998801,-18.0,-15.0,-57.75998400000617
441,NGC1441,56.42959041,-4.09161026,3.0,45.0,43.101698400004125,-0.0,-16.0,-21.986462400000306,56.0,25.0,46.52547600001071,-4.0,-5.0,-29.796936000001395
442,NGC1442,56.2621,-18.26604444,3.0,45.0,2.904000000001332,-1.0,-13.0,-3.8506656000015838,56.0,15.0,43.55999999998801,-18.0,-15.0,-57.75998400000617
443,NGC1443,56.471,-4.052726,3.0,45.0,53.04000000000215,-0.0,-16.0,-12.654240000000172,56.0,28.0,15.599999999987517,-4.0,-3.0,-9.813599999999383
444,NGC1444,57.349,52.64,3.0,49.0,23.760000000001327,3.0,30.0,33.600000000002694,57.0,20.0,56.39999999998793,52.0,38.0,24.000000000002046
445,NGC1445,56.23422083,-9.85581111,3.0,44.0,56.212999200002116,-0.0,-39.0,-25.39466640000029,56.0,14.0,3.194987999993373,-9.0,-51.0,-20.91999599999795
446,NGC1446,56.489422,-4.112162,3.0,45.0,57.46128000000283,-0.0,-16.0,-26.91888000000013,56.0,29.0,21.919199999991292,-4.0,-6.0,-43.78319999999874
447,NGC1447,56.4465375,-9.01879444,3.0,45.0,47.16900000000166,-0.0,-36.0,-4.5106656000005785,56.0,26.0,47.53499999999292,-9.0,-1.0,-7.659984000002282
448,NGC1448,56.13297917,-44.64482778,3.0,44.0,31.91500080000182,-2.0,-58.0,-34.75866720000255,56.0,7.0,58.72501199999533,-44.0,-38.0,-41.38000799999986
449,NGC1449,56.51276197,-4.13806585,3.0,46.0,3.0628728000033334,-0.0,-16.0,-33.13580400000028,56.0,30.0,45.94309199999884,-4.0,-8.0,-17.037060000000963
450,NGC1450,56.402625,-9.2349,3.0,45.0,36.63000000000267,-0.0,-36.0,-56.376000000000346,56.0,24.0,9.450000000001637,-9.0,-14.0,-5.639999999998793
451,NGC1451,56.52987917,-4.06926667,3.0,46.0,7.171000800002361,-0.0,-16.0,-16.62400080000026,56.0,31.0,47.565012000003435,-4.0,-4.0,-9.360012000000708
452,NGC1452,56.34294167,-18.63361944,3.0,45.0,22.306000800003005,-1.0,-14.0,-32.06866560000073,56.0,20.0,34.59001200000671,-18.0,-38.0,-1.0299840000013205
453,NGC1453,56.61362083,-3.96876389,3.0,46.0,27.26899920000392,-0.0,-15.0,-52.503333600000204,56.0,36.0,49.034988000007615,-3.0,-58.0,-7.550003999999859
454,NGC1454,56.497232,-20.652316,3.0,45.0,59.33568000000264,-1.0,-22.0,-36.55584000000104,56.0,29.0,50.035199999988436,-20.0,-39.0,-8.337599999996428
455,NGC1455,56.46640417,-18.68007778,3.0,45.0,51.93700080000269,-1.0,-14.0,-43.218667200001164,56.0,27.0,59.05501199998923,-18.0,-40.0,-48.28000800000467
456,NGC1456,57.025,22.56666667,3.0,48.0,6.000000000001791,1.0,30.0,16.000000800000862,57.0,1.0,29.999999999994884,22.0,34.0,1.2000000140233169e-05
457,NGC1457,56.13297917,-44.64482778,3.0,44.0,31.91500080000182,-2.0,-58.0,-34.75866720000255,56.0,7.0,58.72501199999533,-44.0,-38.0,-41.38000799999986
458,NGC1458,56.742952,-18.24115,3.0,46.0,58.30848000000273,-1.0,-12.0,-57.8760000000009,56.0,44.0,34.627200000009,-18.0,-14.0,-28.14000000000391
459,NGC1459,56.74145,-25.52175,3.0,46.0,57.948000000002224,-1.0,-42.0,-5.2200000000010505,56.0,44.0,29.22000000000139,-25.0,-31.0,-18.300000000002967
460,NGC1460,56.55729583,-36.69630833,3.0,46.0,13.750999200002383,-2.0,-26.0,-47.113999200001686,56.0,33.0,26.26498800000377,-36.0,-41.0,-46.70998800000291
461,NGC1461,57.11307917,-16.39292778,3.0,48.0,27.139000800001867,-1.0,-5.0,-34.302667200000684,57.0,6.0,47.08501199999603,-16.0,-23.0,-34.54000800000301
462,NGC1462,57.59767636,6.97300756,3.0,50.0,23.442326400002855,0.0,27.0,53.52181440000045,57.0,35.0,51.63489600000446,6.0,58.0,22.82721600000059
463,NGC1463,56.56424934,-59.81009091,3.0,46.0,15.419841600002968,-3.0,-59.0,-14.421818400002024,56.0,33.0,51.29762400001255,-59.0,-48.0,-36.32727599999839
464,NGC1464,57.85210833,-15.40226667,3.0,51.0,24.50599920000343,-1.0,-1.0,-36.54400080000025,57.0,51.0,7.5899880000002895,-15.0,-24.0,-8.160011999998176
465,NGC1465,58.3829555,32.49271298,3.0,53.0,31.909320000003305,2.0,9.0,58.25111520000114,58.0,22.0,58.63980000000481,32.0,29.0,33.76672800000108
466,NGC1466,56.1375,-71.67166667,3.0,44.0,33.000000000003666,-4.0,-46.0,-41.200000800000964,56.0,8.0,15.000000000010232,-71.0,-40.0,-18.000011999976095
467,NGC1467,57.9699277,-8.83817848,3.0,51.0,52.78264800000244,-0.0,-35.0,-21.162835200000387,57.0,58.0,11.739719999998215,-8.0,-50.0,-17.442527999999413
