,Object,RA (degrees),DEC (degrees),RA (hms_h),RA (hms_m),RA (hms_s),DEC (hms_h),DEC (hms_m),DEC (hms_s),RA (dms_d),RA (dms_m),RA (dms_s),DEC (dms_d),DEC (dms_m),DEC (dms_s)
476,NGC7476,346.29947083,-43.09937222,23.0,5.0,11.8729992000155,-2.0,-52.0,-23.84933280000112,346.0,17.0,58.09498800006622,-43.0,-5.0,-57.73999199999764
477,NGC7477,346.169417,3.118,23.0,4.0,40.66008000002114,0.0,12.0,28.32000000000008,346.0,10.0,9.901200000035715,3.0,7.0,4.799999999999578
478,NGC7478,346.23590788,2.57785095,23.0,4.0,56.61789120002453,0.0,10.0,18.684228000000154,346.0,14.0,9.268368000048213,2.0,34.0,40.26342000000071
479,NGC7479,346.23611667,12.32287778,23.0,4.0,56.66800080001394,0.0,49.0,17.490667200000587,346.0,14.0,10.020012000004499,12.0,19.0,22.36000800000241
480,NGC7480,346.30673333,2.54936111,23.0,5.0,13.615999200014528,0.0,10.0,11.846666400000103,346.0,18.0,24.239987999949335,2.0,32.0,57.699996000000056
481,NGC7481,346.5556625,-19.81933611,23.0,6.0,13.359000000016295,-1.0,-19.0,-16.640666400000228,346.0,33.0,20.384999999937463,-19.0,-49.0,-9.609995999993828
482,NGC7482,346.41082452,3.05919131,23.0,5.0,38.597884800019244,0.0,12.0,14.205914400000239,346.0,24.0,38.96827200002008,3.0,3.0,33.08871600000039
483,NGC7483,346.45113129,3.54506796,23.0,5.0,48.27150960000921,0.0,14.0,10.816310400000084,346.0,27.0,4.072643999920729,3.0,32.0,42.24465599999945
484,NGC7484,346.77050833,-36.27543611,23.0,7.0,4.921999200010703,-2.0,-25.0,-6.104666400001975,346.0,46.0,13.829987999943114,-36.0,-16.0,-31.56999600000404
485,NGC7485,346.52029583,34.10773056,23.0,6.0,4.870999200014978,2.0,16.0,25.855334400002192,346.0,31.0,13.064988000032827,34.0,6.0,27.83001600000091
486,NGC7486,346.53839167,34.07745,23.0,6.0,9.214000800015185,2.0,16.0,18.588000000001657,346.0,32.0,18.21001200003593,34.0,4.0,38.81999999999607
487,NGC7487,346.71054167,28.17916389,23.0,6.0,50.53000080001567,1.0,52.0,42.9993336000021,346.0,42.0,37.95001199999206,28.0,10.0,44.99000400000597
488,NGC7488,346.95400833,0.94051389,23.0,7.0,48.961999200027435,0.0,3.0,45.72333360000002,346.0,57.0,14.429988000078993,0.0,56.0,25.850003999999842
489,NGC7489,346.88616911,22.99805115,23.0,7.0,32.680586400018115,1.0,31.0,59.532276000000905,346.0,53.0,10.208796000092661,22.0,59.0,52.9841399999944
490,NGC7490,346.85483558,32.37500831,23.0,7.0,25.160539200016103,2.0,9.0,30.00199440000152,346.0,51.0,17.408087999947384,32.0,22.0,30.029915999994046
491,NGC7491,347.0249229,-5.96663293,23.0,8.0,5.981496000009372,-0.0,-23.0,-51.99190320000028,347.0,1.0,29.722439999923154,-5.0,-57.0,-59.87854800000122
492,NGC7492,347.11116667,-15.61147222,23.0,8.0,26.680000800010077,-1.0,-2.0,-26.753332800000535,347.0,6.0,40.200011999959315,-15.0,-36.0,-41.29999199999844
493,NGC7493,347.131793,0.910005,23.0,8.0,31.630320000021754,0.0,3.0,38.40120000000002,347.0,7.0,54.45480000005773,0.0,54.0,36.01799999999983
494,NGC7494,347.24404106,-24.36964615,23.0,8.0,58.56985440000784,-1.0,-37.0,-28.715076000001574,347.0,14.0,38.547815999900195,-24.0,-22.0,-10.72614000000442
495,NGC7495,347.23823217,12.04801954,23.0,8.0,57.17572080002043,0.0,48.0,11.524689600000926,347.0,14.0,17.635812000012265,12.0,2.0,52.8703440000011
496,NGC7496,347.44703488,-43.42785226,23.0,9.0,47.288371200018844,-2.0,-53.0,-42.684542400002954,347.0,26.0,49.325567999962914,-43.0,-25.0,-40.26813600000594
497,NGC7497,347.26428333,18.17718056,23.0,9.0,3.4279992000156767,1.0,12.0,42.523334400001076,347.0,15.0,51.419988000043304,18.0,10.0,37.85001600000015
498,NGC7498,347.48417785,-24.42513572,23.0,9.0,56.2026840000064,-1.0,-37.0,-42.03257280000173,347.0,29.0,3.040259999929731,-24.0,-25.0,-30.48859200000038
499,NGC7499,347.59322917,7.58061111,23.0,10.0,22.375000800013822,0.0,30.0,19.346666400000316,347.0,35.0,35.62501199990038,7.0,34.0,50.19999600000176
500,NGC7500,347.62411667,11.012275,23.0,10.0,29.78800080000923,0.0,44.0,2.946000000000595,347.0,37.0,26.820011999921007,11.0,0.0,44.19000000000253
501,NGC7501,347.62665,7.58894444,23.0,10.0,30.396000000013146,0.0,30.0,21.34666560000035,347.0,37.0,35.93999999994139,7.0,35.0,20.199983999999063
502,NGC7502,347.58245,-21.737597,23.0,10.0,19.788000000013994,-1.0,-26.0,-57.023280000001506,347.0,34.0,56.8199999999797,-21.0,-44.0,-15.349200000003407
503,NGC7503,347.67599583,7.56758333,23.0,10.0,42.23899920000633,0.0,30.0,16.21999920000036,347.0,40.0,33.58498799991594,7.0,34.0,3.29998799999899
504,NGC7504,347.671561,14.386319,23.0,10.0,41.17464000001121,0.0,57.0,32.716560000000925,347.0,40.0,17.619599999989077,14.0,23.0,10.748400000001084
505,NGC7505,347.75271439,13.63156235,23.0,11.0,0.6514536000190674,0.0,54.0,31.574964000000705,347.0,45.0,9.771803999979056,13.0,37.0,53.62445999999778
506,NGC7506,347.92069818,-2.16005599,23.0,11.0,40.96756320001248,-0.0,-8.0,-38.413437600000115,347.0,55.0,14.513447999956952,-2.0,-9.0,-36.20156400000013
507,NGC7507,348.03164583,-28.53963889,23.0,12.0,7.594999200010761,-1.0,-54.0,-9.513333600001488,348.0,1.0,53.92498800000794,-28.0,-32.0,-22.70000399999674
508,NGC7508,347.9549875,12.94043611,23.0,11.0,49.1970000000174,0.0,51.0,45.70466640000092,347.0,57.0,17.955000000056316,12.0,56.0,25.56999600000097
509,NGC7509,348.08923745,14.60937767,23.0,12.0,21.416988000011656,0.0,58.0,26.25064080000101,348.0,5.0,21.25481999994463,14.0,36.0,33.759612000002335
510,NGC7510,347.75,60.56666667,23.0,11.0,1.3642420526593924e-11,4.0,2.0,16.00000080000214,347.0,45.0,0.0,60.0,34.0,1.1999987350463925e-05
511,NGC7511,348.10957775,13.72661028,23.0,12.0,26.298660000022096,0.0,54.0,54.38646720000065,348.0,6.0,34.479900000101225,13.0,43.0,35.79700799999699
512,NGC7512,348.0873125,31.125625,23.0,12.0,20.955000000015218,2.0,4.0,30.150000000000823,348.0,5.0,14.324999999985266,31.0,7.0,32.249999999997954
513,NGC7513,348.30861207,-28.35757802,23.0,13.0,14.0668968000125,-1.0,-53.0,-25.81872480000129,348.0,18.0,31.003451999931713,-28.0,-21.0,-27.280871999993792
514,NGC7514,348.10772565,34.88144477,23.0,12.0,25.854156000027047,2.0,19.0,31.54674480000125,348.0,6.0,27.812340000073164,34.0,52.0,53.201172000005954
515,NGC7515,348.20280751,12.67932931,23.0,12.0,48.67380240001779,0.0,50.0,43.039034400000844,348.0,12.0,10.107036000049447,12.0,40.0,45.58551599999987
516,NGC7516,348.2160725,20.24844986,23.0,12.0,51.85740000001175,1.0,20.0,59.6279664000015,348.0,12.0,57.860999999984415,20.0,14.0,54.41949600000328
517,NGC7517,348.30764749,-2.10041562,23.0,13.0,13.835397600017245,-0.0,-8.0,-24.099748800000143,348.0,18.0,27.53096400007962,-2.0,-6.0,-1.4962320000005391
518,NGC7518,348.30314055,6.32178102,23.0,13.0,12.753732000022637,0.0,25.0,17.227444800000526,348.0,18.0,11.305980000083764,6.0,19.0,18.411672000001502
519,NGC7519,348.2968125,10.77215278,23.0,13.0,11.235000000008881,0.0,43.0,5.316667200000609,348.0,17.0,48.52499999995416,10.0,46.0,19.750008000002737
520,NGC7520,348.436996,-23.794206,23.0,13.0,44.87904000002317,-1.0,-35.0,-10.609440000000632,348.0,26.0,13.18560000007892,-23.0,-47.0,-39.141599999996686
521,NGC7521,348.3970625,-1.73141667,23.0,13.0,35.295000000014625,-0.0,-6.0,-55.5400008000001,348.0,23.0,49.425000000014734,-1.0,-43.0,-53.10001200000002
522,NGC7522,348.465,-22.8775,23.0,13.0,51.600000000005934,-1.0,-31.0,-30.60000000000116,348.0,27.0,53.99999999990996,-22.0,-52.0,-39.000000000004604
523,NGC7523,348.3945,13.98671389,23.0,13.0,34.68000000001979,0.0,55.0,56.81133360000061,348.0,23.0,40.19999999997708,13.0,59.0,12.170004000002734
524,NGC7524,348.44397298,-1.73018016,23.0,13.0,46.553515200018296,-0.0,-6.0,-55.243238400000045,348.0,26.0,38.302728000044226,-1.0,-43.0,-48.648575999999935
525,NGC7525,348.41873182,14.02099272,23.0,13.0,40.49563680001825,0.0,56.0,5.038252800001004,348.0,25.0,7.434552000017902,14.0,1.0,15.573792000002271
526,NGC7526,348.509692,-9.22164,23.0,14.0,2.326080000003685,-0.0,-36.0,-53.1936000000006,348.0,30.0,34.8911999999018,-9.0,-13.0,-17.90400000000261
527,NGC7527,348.424143,24.90227956,23.0,13.0,41.794320000024925,1.0,39.0,36.5470944000009,348.0,25.0,26.91480000005413,24.0,54.0,8.20641600000073
528,NGC7528,348.58442372,10.23144001,23.0,14.0,20.261692800018807,0.0,40.0,55.54560240000043,348.0,35.0,3.925392000064676,10.0,13.0,53.184036000000106
529,NGC7529,348.51336667,8.99253056,23.0,14.0,3.208000800008506,0.0,35.0,58.20733440000055,348.0,30.0,48.12001199993574,8.0,59.0,33.11001600000182
530,NGC7530,348.549331,-2.779152,23.0,14.0,11.839440000009063,-0.0,-11.0,-6.996480000000069,348.0,32.0,57.59159999998246,-2.0,-46.0,-44.94719999999944
531,NGC7531,348.70190373,-43.59985188,23.0,14.0,48.456895200020824,-2.0,-54.0,-23.964451200002372,348.0,42.0,6.853428000094937,-43.0,-35.0,-59.466768000010006
532,NGC7532,348.592458,-2.728178,23.0,14.0,22.18992000002146,-0.0,-10.0,-54.76272000000016,348.0,35.0,32.84880000007888,-2.0,-43.0,-41.44080000000088
533,NGC7533,348.59198458,-2.03375145,23.0,14.0,22.076299200008123,-0.0,-8.0,-8.10034800000011,348.0,35.0,31.144487999904413,-2.0,-2.0,-1.5052200000000582
534,NGC7534,348.611138,-2.698185,23.0,14.0,26.673120000008623,-0.0,-10.0,-47.56440000000012,348.0,36.0,40.0967999999375,-2.0,-41.0,-53.46600000000009
535,NGC7535,348.55249167,13.581675,23.0,14.0,12.598000800013267,0.0,54.0,19.602000000000572,348.0,33.0,8.97001199998158,13.0,34.0,54.03000000000219
536,NGC7536,348.55471667,13.42639722,23.0,14.0,13.132000800020762,0.0,53.0,42.33533280000046,348.0,33.0,16.98001200001727,13.0,25.0,35.029992000000476
537,NGC7537,348.643811,4.498452,23.0,14.0,34.51464000001948,0.0,17.0,59.628480000000295,348.0,38.0,37.7196000001004,4.0,29.0,54.42720000000122
538,NGC7538,348.405,61.5,23.0,13.0,37.200000000013915,4.0,6.0,1.9184653865522705e-12,348.0,24.0,17.999999999901775,61.0,30.0,0.0
539,NGC7539,348.6226275,23.68485777,23.0,14.0,29.430600000019638,1.0,34.0,44.36586480000102,348.0,37.0,21.45900000007714,23.0,41.0,5.4879720000025145
540,NGC7540,348.65033592,15.95040431,23.0,14.0,36.08062080001616,1.0,3.0,48.097034400000354,348.0,39.0,1.2093119999099144,15.0,57.0,1.4555159999989087
541,NGC7541,348.6827375,4.5339,23.0,14.0,43.85700000000895,0.0,18.0,8.136000000000223,348.0,40.0,57.85499999990407,4.0,32.0,2.0400000000003615
542,NGC7542,348.67348467,10.64325693,23.0,14.0,41.636320800019746,0.0,42.0,34.38166320000079,348.0,40.0,24.544811999976446,10.0,38.0,35.72494799999902
543,NGC7543,348.6438,28.32702778,23.0,14.0,34.512000000018475,1.0,53.0,18.486667200002103,348.0,38.0,37.679999999995744,28.0,19.0,37.30000800000596
544,NGC7544,348.73745859,-2.19932114,23.0,14.0,56.990061600024546,-0.0,-8.0,-47.83707360000008,348.0,44.0,14.85092400006124,-2.0,-11.0,-57.55610399999963
545,NGC7545,348.88372917,-38.53561667,23.0,15.0,32.095000800012485,-2.0,-34.0,-8.548000800002455,348.0,53.0,1.4250119999314848,-38.0,-32.0,-8.220012000011252
546,NGC7546,348.77341763,-2.32477195,23.0,15.0,5.620231200009584,-0.0,-9.0,-17.94526800000014,348.0,46.0,24.30346799993913,-2.0,-19.0,-29.179020000000406
547,NGC7547,348.76449583,18.97348056,23.0,15.0,3.478999200007138,1.0,15.0,53.635334400000545,348.0,45.0,52.18498799995359,18.0,58.0,24.530015999995385
548,NGC7548,348.79633879,25.28195018,23.0,15.0,11.121309600008544,1.0,41.0,7.668043200001051,348.0,47.0,46.81964399997469,25.0,16.0,55.020647999996584
549,NGC7549,348.82202083,19.04164444,23.0,15.0,17.28499920001525,1.0,16.0,9.994665600000374,348.0,49.0,19.27498799994737,19.0,2.0,29.91998399999602
550,NGC7550,348.81707917,18.96136667,23.0,15.0,16.0990008000212,1.0,15.0,50.728000800000714,348.0,49.0,1.485011999998278,18.0,57.0,40.92001200000112
551,NGC7551,348.65033592,15.95040431,23.0,14.0,36.08062080001616,1.0,3.0,48.097034400000354,348.0,39.0,1.2093119999099144,15.0,57.0,1.4555159999989087
552,NGC7552,349.0448625,-42.58483056,23.0,16.0,10.767000000016367,-2.0,-50.0,-20.35933440000221,349.0,2.0,41.505000000079235,-42.0,-35.0,-5.3900160000011965
553,NGC7553,348.88791197,19.04818912,23.0,15.0,33.098872800016466,1.0,16.0,11.56538880000106,348.0,53.0,16.483092000016768,19.0,2.0,53.48083199999991
554,NGC7554,348.92225,-2.37861111,23.0,15.0,41.34000000001663,-0.0,-9.0,-30.866666400000113,348.0,55.0,20.100000000070395,-2.0,-22.0,-42.99999600000021
555,NGC7555,348.878522,12.572858,23.0,15.0,30.845280000015407,0.0,50.0,17.485920000000448,348.0,52.0,42.67919999991136,12.0,34.0,22.28880000000032
556,NGC7556,348.93530417,-2.38154167,23.0,15.0,44.473000800019236,-0.0,-9.0,-31.570000800000066,348.0,56.0,7.09501199998158,-2.0,-22.0,-53.5500119999994
557,NGC7557,348.91567374,6.70830957,23.0,15.0,39.76169760001085,0.0,26.0,49.9942968000002,348.0,54.0,56.42546399995808,6.0,42.0,29.914451999999585
558,NGC7558,348.90932216,18.91974827,23.0,15.0,38.23731840001585,1.0,15.0,40.73958480000073,348.0,54.0,33.5597759999564,18.0,55.0,11.093771999998125
559,NGC7559,348.94399088,13.29027816,23.0,15.0,46.557811200021604,0.0,53.0,9.666758400000361,348.0,56.0,38.36716800000431,13.0,17.0,25.001375999999027
560,NGC7560,348.973985,4.495871,23.0,15.0,53.75640000002875,0.0,17.0,59.009040000000255,348.0,58.0,26.346000000098684,4.0,29.0,45.13560000000062
561,NGC7561,348.989257,4.522719,23.0,15.0,57.42168000002437,0.0,18.0,5.452560000000304,348.0,59.0,21.325200000032964,4.0,31.0,21.78840000000136
562,NGC7562,348.98959583,6.68749167,23.0,15.0,57.50299920001254,0.0,26.0,44.998000800000426,348.0,59.0,22.54498799994508,6.0,41.0,14.970011999999997
563,NGC7563,348.983125,13.19628611,23.0,15.0,55.95000000001562,0.0,52.0,47.108666400001056,348.0,58.0,59.249999999901775,13.0,11.0,46.62999600000305
564,NGC7564,348.90996212,7.31166075,23.0,15.0,38.39090880001095,0.0,29.0,14.798580000000356,348.0,54.0,35.86363199995958,7.0,18.0,41.97869999999895
565,NGC7565,349.082554,-0.058604,23.0,16.0,19.812960000025157,-0.0,-0.0,-14.064960000000005,349.0,4.0,57.19440000005761,-0.0,-3.0,-30.974400000000017
566,NGC7566,349.15594583,-2.33057778,23.0,16.0,37.42699920002309,-0.0,-9.0,-19.338667200000117,349.0,9.0,21.404988000026606,-2.0,-19.0,-50.08000800000005
567,NGC7567,349.042875,15.84991667,23.0,16.0,10.290000000005648,1.0,3.0,23.98000080000065,349.0,2.0,34.34999999993124,15.0,50.0,59.700012000002545
568,NGC7568,349.10375185,24.49705133,23.0,16.0,24.900444000015796,1.0,37.0,59.29231920000163,349.0,6.0,13.50665999992998,24.0,29.0,49.384788000005244
569,NGC7569,349.18556382,8.90564609,23.0,16.0,44.5353168000176,0.0,35.0,37.35506160000028,349.0,11.0,8.029752000097687,8.0,54.0,20.325923999997855
570,NGC7570,349.18611643,13.48300126,23.0,16.0,44.66794320001753,0.0,53.0,55.92030240000085,349.0,11.0,10.01914800009672,13.0,28.0,58.804535999999956
571,NGC7571,349.626083,18.68875,23.0,18.0,30.259920000019918,1.0,14.0,45.30000000000037,349.0,37.0,33.89879999997902,18.0,41.0,19.499999999995907
572,NGC7572,349.2098375,18.48319444,23.0,16.0,50.36100000001596,1.0,13.0,55.96666560000003,349.0,12.0,35.41499999997086,18.0,28.0,59.499983999994015
573,NGC7573,349.10979297,-22.15425152,23.0,16.0,26.350312800010443,-1.0,-28.0,-37.02036480000061,349.0,6.0,35.25469200000316,-22.0,-9.0,-15.305471999996314
574,NGC7574,349.103625,24.497028,23.0,16.0,24.870000000016432,1.0,37.0,59.28672000000134,349.0,6.0,13.050000000080217,24.0,29.0,49.30080000000089
575,NGC7575,349.336958,5.660778,23.0,17.0,20.869920000005777,0.0,22.0,38.58672000000013,349.0,20.0,13.04879999993318,5.0,39.0,38.8007999999985
576,NGC7576,349.34476205,-4.72784437,23.0,17.0,22.74289200001533,-0.0,-18.0,-54.68264880000014,349.0,20.0,41.14337999994859,-4.0,-43.0,-40.23973199999887
577,NGC7577,349.32128355,7.3654098,23.0,17.0,17.108052000012037,0.0,29.0,27.698352000000455,349.0,19.0,16.620779999911974,7.0,21.0,55.475280000000424
578,NGC7578,349.306452,18.708139,23.0,17.0,13.548480000014536,1.0,14.0,49.95336000000034,349.0,18.0,23.22719999992387,18.0,42.0,29.30039999999707
579,NGC7579,349.42025833,9.40991389,23.0,17.0,40.8619992000186,0.0,37.0,38.37933360000051,349.0,25.0,12.929988000087178,9.0,24.0,35.69000400000121
580,NGC7580,349.4016348,14.00117506,23.0,17.0,36.39235200001451,0.0,56.0,0.2820144000007474,349.0,24.0,5.88528000003862,14.0,0.0,4.230215999998421
581,NGC7581,348.682875,4.534361,23.0,14.0,43.89000000002795,0.0,18.0,8.246640000000127,348.0,40.0,58.350000000086766,4.0,32.0,3.6995999999984974
582,NGC7582,349.59842083,-42.37057222,23.0,18.0,23.620999200020947,-2.0,-49.0,-28.937332800001627,349.0,35.0,54.31498800003283,-42.0,-22.0,-14.059991999998829
583,NGC7583,349.46990833,7.3794,23.0,17.0,52.77799920001513,0.0,29.0,31.056000000000523,349.0,28.0,11.669988000035119,7.0,22.0,45.84000000000145
584,NGC7584,349.47125,9.43305556,23.0,17.0,53.10000000001651,0.0,37.0,43.93333440000035,349.0,28.0,16.499999999991815,9.0,25.0,59.00001599999882
585,NGC7585,349.50561667,-4.65029722,23.0,18.0,1.3480008000098564,-0.0,-18.0,-36.071332800000135,349.0,30.0,20.22001199998158,-4.0,-39.0,-1.069991999999047
586,NGC7586,349.41333333,8.25277778,23.0,17.0,39.199999200019704,0.0,33.0,0.6666672000005747,349.0,24.0,47.999988000001395,8.0,15.0,10.000008000002225
587,NGC7587,349.49640469,9.6801556,23.0,17.0,59.13712560002608,0.0,38.0,43.23734400000063,349.0,29.0,47.05688400007148,9.0,40.0,48.560160000003094
588,NGC7588,349.49087413,18.75221252,23.0,17.0,57.8097912000149,1.0,15.0,0.5310048000010781,349.0,29.0,27.146868000031645,18.0,45.0,7.965072000001783
589,NGC7589,349.56532795,0.26118507,23.0,18.0,15.67870800001117,0.0,1.0,2.684416800000018,349.0,33.0,55.180619999937335,0.0,15.0,40.26625200000012
590,NGC7590,349.72848333,-42.23906667,23.0,18.0,54.835999200021206,-2.0,-48.0,-57.37600080000121,349.0,43.0,42.539988000062294,-42.0,-14.0,-20.640011999998933
591,NGC7591,349.56778467,6.58586418,23.0,18.0,16.268320800015772,0.0,26.0,20.60740320000015,349.0,34.0,4.024811999929625,6.0,35.0,9.111047999999045
592,NGC7592,349.59166667,-4.41583333,23.0,18.0,22.000000800012458,-0.0,-17.0,-39.79999920000019,349.0,35.0,30.000011999982235,-4.0,-24.0,-56.999987999999604
593,NGC7593,349.487425,11.349125,23.0,17.0,56.98200000001236,0.0,45.0,23.790000000000617,349.0,29.0,14.729999999904066,11.0,20.0,56.850000000002865
594,NGC7594,349.55798333,10.29827222,23.0,18.0,13.915999200018518,0.0,41.0,11.585332800000288,349.0,33.0,28.73998800004756,10.0,17.0,53.77999199999792
595,NGC7595,349.62586502,9.93234398,23.0,18.0,30.20760480001428,0.0,39.0,43.76255520000058,349.0,37.0,33.1140719999712,9.0,55.0,56.43832800000226
596,NGC7596,349.29992513,-6.91197482,23.0,17.0,11.982031200017502,-0.0,-27.0,-38.87395680000026,349.0,17.0,59.73046800007069,-6.0,-54.0,-43.109352000000456
597,NGC7597,349.62585417,18.68913611,23.0,18.0,30.20500080001625,1.0,14.0,45.392666400001005,349.0,37.0,33.07501200009028,18.0,41.0,20.889995999999087
598,NGC7598,349.63842505,18.74972485,23.0,18.0,33.22201200002695,1.0,14.0,59.933964000000586,349.0,38.0,18.33018000008451,18.0,44.0,59.009459999999194
599,NGC7599,349.83810417,-42.25683889,23.0,19.0,21.145000800019034,-2.0,-49.0,-1.6413336000019285,349.0,50.0,17.17501200002971,-42.0,-15.0,-24.62000399999056
600,NGC7600,349.7243354,-7.58047354,23.0,18.0,53.840496000006226,-0.0,-30.0,-19.31364960000039,349.0,43.0,27.607439999901544,-7.0,-34.0,-49.70474399999944
601,NGC7601,349.6962875,9.23362778,23.0,18.0,47.10900000000862,0.0,36.0,56.07066720000063,349.0,41.0,46.63499999993746,9.0,14.0,1.0600080000030232
602,NGC7602,349.68136475,18.69833837,23.0,18.0,43.527540000016245,1.0,14.0,47.60120880000045,349.0,40.0,52.91310000000067,18.0,41.0,54.018131999993955
603,NGC7603,349.73605711,0.24388184,23.0,18.0,56.65370640001129,0.0,0.0,58.53164160000001,349.0,44.0,9.80559599996468,0.0,14.0,37.974624000000006
604,NGC7604,349.46583333,7.43,23.0,17.0,51.79999920001592,0.0,29.0,43.20000000000036,349.0,27.0,56.999988000034136,7.0,25.0,47.99999999999898
605,NGC7605,349.469875,7.379444,23.0,17.0,52.77000000001834,0.0,29.0,31.066560000000507,349.0,28.0,11.550000000006548,7.0,22.0,45.99840000000121
606,NGC7606,349.77002083,-8.48513889,23.0,19.0,4.804999200022166,-0.0,-33.0,-56.433333600000424,349.0,46.0,12.0749880000767,-8.0,-29.0,-6.5000039999999615
607,NGC7607,349.746829,11.341719,23.0,18.0,59.23896000002003,0.0,45.0,22.012560000000292,349.0,44.0,48.5843999999679,11.0,20.0,30.188399999997984
608,NGC7608,349.81390417,8.35016389,23.0,19.0,15.337000800012959,0.0,33.0,24.039333600000248,349.0,48.0,50.055012000002534,8.0,21.0,0.5900039999973217
609,NGC7609,349.87518507,9.5082921,23.0,19.0,30.04441680001463,0.0,38.0,1.9901040000004855,349.0,52.0,30.666251999950873,9.0,30.0,29.851560000000887
610,NGC7610,349.9223625,10.18498056,23.0,19.0,41.36700000002435,0.0,40.0,44.39533440000034,349.0,55.0,20.50500000007105,10.0,11.0,5.930015999998659
611,NGC7611,349.9025875,8.06321111,23.0,19.0,36.62100000001004,0.0,32.0,15.170666400000243,349.0,54.0,9.314999999933207,8.0,3.0,47.559995999997255
612,NGC7612,349.934175,8.57636944,23.0,19.0,44.20200000001614,0.0,34.0,18.328665600000562,349.0,56.0,3.029999999935171,8.0,34.0,34.92998400000204
613,NGC7613,349.965212,0.422594,23.0,19.0,51.650880000013046,0.0,1.0,41.42256000000003,349.0,57.0,54.76320000002943,0.0,25.0,21.338400000000064
614,NGC7614,349.965647,0.198866,23.0,19.0,51.75528000001805,0.0,0.0,47.72784000000001,349.0,57.0,56.32919999996375,0.0,11.0,55.91760000000001
615,NGC7615,349.9768375,8.39942222,23.0,19.0,54.441000000013275,0.0,33.0,35.86133280000041,349.0,58.0,36.614999999956126,8.0,23.0,57.91999199999978
616,NGC7616,349.863525,10.154325,23.0,19.0,27.24600000000578,0.0,40.0,37.03800000000044,349.0,51.0,48.68999999993321,10.0,9.0,15.570000000000164
617,NGC7617,350.03735137,8.16574555,23.0,20.0,8.96432880001612,0.0,32.0,39.77893200000054,350.0,2.0,14.464932000037152,8.0,9.0,56.68398000000167
618,NGC7618,349.94671667,42.85268056,23.0,19.0,47.21200080002234,2.0,51.0,24.643334400002885,349.0,56.0,48.180012000002534,42.0,51.0,9.650016000011306
619,NGC7619,350.06051667,8.20628611,23.0,20.0,14.524000800028602,0.0,32.0,49.50866640000058,350.0,3.0,37.8600120000965,8.0,12.0,22.62999600000228
620,NGC7620,350.0236879,24.22114667,23.0,20.0,5.685096000026135,1.0,36.0,53.07520080000117,350.0,1.0,25.276440000097864,24.0,13.0,16.128011999998364
621,NGC7621,350.10254659,8.36641096,23.0,20.0,24.611181600010923,0.0,33.0,27.938630400000335,350.0,6.0,9.167723999908048,8.0,21.0,59.07945599999863
622,NGC7622,350.41055417,-62.11779444,23.0,21.0,38.53300080001901,-4.0,-8.0,-28.270665600002758,350.0,24.0,37.99501200004215,-62.0,-7.0,-4.059983999990209
623,NGC7623,350.12501482,8.39577983,23.0,20.0,30.003556800019737,0.0,33.0,34.98715920000052,350.0,7.0,30.053351999963525,8.0,23.0,44.807388000001396
624,NGC7624,350.0943,27.31574167,23.0,20.0,22.63200000001291,1.0,49.0,15.778000800002019,350.0,5.0,39.47999999991225,27.0,18.0,56.670012000004704
625,NGC7625,350.12555,17.2256,23.0,20.0,30.132000000006087,1.0,8.0,54.14400000000043,350.0,7.0,31.979999999912252,17.0,13.0,32.16000000000008
626,NGC7626,350.17718333,8.21706389,23.0,20.0,42.52399920002006,0.0,32.0,52.095333600000515,350.0,10.0,37.859987999968325,8.0,13.0,1.4300040000013325
627,NGC7627,350.628861,11.892555,23.0,22.0,30.92664000000866,0.0,47.0,34.21320000000037,350.0,37.0,43.89959999989969,11.0,53.0,33.197999999999155
628,NGC7628,350.22870699,25.89858458,23.0,20.0,54.889677600004916,1.0,43.0,35.66029920000119,350.0,13.0,43.34516399992026,25.0,53.0,54.904488000005074
629,NGC7629,350.33075305,1.40314795,23.0,21.0,19.380732000018384,0.0,5.0,36.755508000000034,350.0,19.0,50.71097999999438,1.0,24.0,11.332619999999665
630,NGC7630,350.31802493,11.39733903,23.0,21.0,16.325983200005965,0.0,45.0,35.3613672000003,350.0,19.0,4.889747999923202,11.0,23.0,50.42050799999814
631,NGC7631,350.36114583,8.21761389,23.0,21.0,26.674999200012337,0.0,32.0,52.227333600000634,350.0,21.0,40.12498799999321,8.0,13.0,3.410004000003113
632,NGC7632,350.50372588,-42.48052355,23.0,22.0,0.8942112000130464,-2.0,-49.0,-55.325652000002776,350.0,30.0,13.41316799996548,-42.0,-28.0,-49.884780000003275
633,NGC7633,350.76382158,-67.6536468,23.0,23.0,3.317179200020064,-4.0,-30.0,-36.87523200000378,350.0,45.0,49.757688000045164,-67.0,-39.0,-13.128480000015088
634,NGC7634,350.42407083,8.88694167,23.0,21.0,41.776999200022544,0.0,35.0,32.86600080000056,350.0,25.0,26.65498800001842,8.0,53.0,12.990012000002054
635,NGC7635,350.20125,61.20166667,23.0,20.0,48.30000000002599,4.0,4.0,48.40000080000294,350.0,12.0,4.500000000057298,61.0,12.0,6.000012000005768
636,NGC7636,350.63738642,-29.28065409,23.0,22.0,32.972740800018414,-1.0,-57.0,-7.356981600001404,350.0,38.0,14.591111999943678,-29.0,-16.0,-50.354723999995485
637,NGC7637,351.61505876,-81.91158333,23.0,26.0,27.614102400024763,-5.0,-27.0,-38.77999920000363,351.0,36.0,54.211536000038905,-81.0,-54.0,-41.69998799999689
