,Object,RA (degrees),DEC (degrees),RA (hms_h),RA (hms_m),RA (hms_s),DEC (hms_h),DEC (hms_m),DEC (hms_s),RA (dms_d),RA (dms_m),RA (dms_s),DEC (dms_d),DEC (dms_m),DEC (dms_s)
484,NGC6484,267.94581279,24.48357868,17.0,51.0,46.995069600010595,1.0,37.0,56.058883200001475,267.0,56.0,44.92604399996708,24.0,29.0,0.8832480000029364
485,NGC6485,267.96975833,31.46173889,17.0,51.0,52.74199920001564,2.0,5.0,50.817333600000936,267.0,58.0,11.129987999966033,31.0,27.0,42.26000399999805
486,NGC6486,268.1470625,29.81815833,17.0,52.0,35.29500000000951,1.0,59.0,16.357999200001103,268.0,8.0,49.425000000014734,29.0,49.0,5.369987999997363
487,NGC6487,268.1742875,29.83871111,17.0,52.0,41.82900000001155,1.0,59.0,21.290666400001328,268.0,10.0,27.434999999968568,29.0,50.0,19.35999599999434
488,NGC6488,267.33739873,62.22288565,17.0,49.0,20.975695200015423,4.0,8.0,53.49255600000305,267.0,20.0,14.635428000065076,62.0,13.0,22.38834000000736
489,NGC6489,267.50543091,60.09222549,17.0,50.0,1.3034184000105142,4.0,0.0,22.134117600002057,267.0,30.0,19.551275999901918,60.0,5.0,32.011763999989284
490,NGC6490,268.6269813,18.37579841,17.0,54.0,30.475512000021467,1.0,13.0,30.191618400001232,268.0,37.0,37.13268000004064,18.0,22.0,32.87427600000569
491,NGC6491,267.50289308,61.53184222,17.0,50.0,0.6943392000067661,4.0,6.0,7.642132800004617,267.0,30.0,10.415087999922434,61.0,31.0,54.63199200000531
492,NGC6492,270.701325,-66.43065556,18.0,2.0,48.318000000016355,-4.0,-25.0,-43.35733440000382,270.0,42.0,4.769999999989523,-66.0,-25.0,-50.36001600001896
493,NGC6493,267.59445,61.55930278,17.0,50.0,22.668000000011546,4.0,6.0,14.232667200003277,267.0,35.0,40.01999999998134,61.0,33.0,33.49000800001079
494,NGC6494,269.26666667,-18.985,17.0,57.0,4.000000800010923,-1.0,-15.0,-56.40000000000093,269.0,16.0,1.2000023161817808e-05,-18.0,-59.0,-5.999999999997954
495,NGC6495,268.71145417,18.32686389,17.0,54.0,50.74900080001527,1.0,13.0,18.447333600000597,268.0,42.0,41.23501200008832,18.0,19.0,36.71000399999457
496,NGC6496,269.76533333,-44.26594444,17.0,59.0,3.6799992000018733,-2.0,-57.0,-3.8266656000017463,269.0,45.0,55.19998799991299,-44.0,-15.0,-57.39998399999422
497,NGC6497,267.82488364,59.47086985,17.0,51.0,17.972073600005842,3.0,57.0,53.00876400000334,267.0,49.0,29.581103999985316,59.0,28.0,15.131459999998924
498,NGC6498,267.824879,59.470882,17.0,51.0,17.97096000001602,3.0,57.0,53.01168000000331,267.0,49.0,29.564400000035675,59.0,28.0,15.175200000011273
499,NGC6499,268.833376,18.359738,17.0,55.0,20.010240000010526,1.0,13.0,26.337120000001093,268.0,50.0,0.1535999999532578,18.0,21.0,35.05680000000041
500,NGC6500,268.99909146,18.33824203,17.0,55.0,59.78195040000571,1.0,13.0,21.178087200000846,268.0,59.0,56.729255999957786,18.0,20.0,17.671307999999897
501,NGC6501,269.01557795,18.37303713,17.0,56.0,3.7387080000223705,1.0,13.0,29.528911200000678,269.0,0.0,56.08062000007976,18.0,22.0,22.93366800000058
502,NGC6502,271.05728709,-65.40996183,18.0,4.0,13.748901600015131,-4.0,-21.0,-38.39083920000391,271.0,3.0,26.23352399995838,-65.0,-24.0,-35.8625880000011
503,NGC6503,267.36008613,70.14432983,17.0,49.0,26.420671200015136,4.0,40.0,34.63915920000517,267.0,21.0,36.31006800004798,70.0,8.0,39.58738800001356
504,NGC6504,269.02382852,33.2084559,17.0,56.0,5.71884480000989,2.0,12.0,50.0294160000011,269.0,1.0,25.782671999982085,33.0,12.0,30.441239999989307
505,NGC6505,267.78085417,65.53077778,17.0,51.0,7.4050008000165235,4.0,22.0,7.386667200002179,267.0,46.0,51.07501199999206,65.0,31.0,50.800007999978334
506,NGC6506,269.972885,-24.685339,17.0,59.0,53.49240000002084,-1.0,-38.0,-44.48136000000105,269.0,58.0,22.386000000069544,-24.0,-41.0,-7.220399999996516
507,NGC6507,269.952,-17.418,17.0,59.0,48.48000000001406,-1.0,-9.0,-40.32000000000089,269.0,57.0,7.199999999993452,-17.0,-25.0,-4.79999999999734
508,NGC6508,267.44375417,72.02117778,17.0,49.0,46.50100080000129,4.0,48.0,5.082667200003925,267.0,26.0,37.51501199991708,72.0,1.0,16.24000800000772
509,NGC6509,269.85547276,6.28690799,17.0,59.0,25.31346240000886,0.0,25.0,8.857917600000107,269.0,51.0,19.7019359999922,6.0,17.0,12.868763999998407
510,NGC6510,268.663725,60.81786667,17.0,54.0,39.2940000000101,4.0,3.0,16.288000800003815,268.0,39.0,49.409999999998035,60.0,49.0,4.320012000002862
511,NGC6511,268.663725,60.81786667,17.0,54.0,39.2940000000101,4.0,3.0,16.288000800003815,268.0,39.0,49.409999999998035,60.0,49.0,4.320012000002862
512,NGC6512,268.7096875,62.64506389,17.0,54.0,50.32500000000283,4.0,10.0,34.81533360000455,268.0,42.0,34.874999999901775,62.0,38.0,42.230004000010695
513,NGC6513,269.8928908,24.88701299,17.0,59.0,34.29379200001023,1.0,39.0,32.88311760000056,269.0,53.0,34.406879999910416,24.0,53.0,13.246763999995608
514,NGC6514,270.675,-22.97166667,18.0,2.0,42.00000000001893,-1.0,-31.0,-53.20000080000156,270.0,40.0,30.000000000040927,-22.0,-58.0,-18.000012000004233
515,NGC6515,269.35497127,50.72811931,17.0,57.0,25.19310480002048,3.0,22.0,54.74863440000199,269.0,21.0,17.896572000076958,50.0,43.0,41.22951599998828
516,NGC6516,268.81987546,62.66986128,17.0,55.0,16.770110400007354,4.0,10.0,40.766707200001306,268.0,49.0,11.551655999969626,62.0,40.0,11.500607999997214
517,NGC6517,270.4599,-8.95955278,18.0,1.0,50.37600000001646,-0.0,-35.0,-50.29266720000024,270.0,27.0,35.6400000000167,-8.0,-57.0,-34.39000799999718
518,NGC6518,269.93228816,28.86667126,17.0,59.0,43.74915840001336,1.0,55.0,28.001102400001372,269.0,55.0,56.23737599994456,28.0,52.0,0.01653600000139477
519,NGC6519,270.833866,-29.804252,18.0,3.0,20.127840000018864,-1.0,-59.0,-13.020480000002124,270.0,50.0,1.9176000000015847,-29.0,-48.0,-15.307200000006276
520,NGC6520,270.85,-27.88833333,18.0,3.0,24.0000000000191,-1.0,-51.0,-33.19999920000129,270.0,51.0,8.185452315956354e-11,-27.0,-53.0,-17.99998799999372
521,NGC6521,268.95180752,62.61225773,17.0,55.0,48.433804800004054,4.0,10.0,26.941855200003317,268.0,57.0,6.507071999958498,62.0,36.0,44.12782800001139
522,NGC6522,270.892,-30.03397222,18.0,3.0,34.0800000000084,-2.0,-0.0,-8.153332800000612,270.0,53.0,31.199999999985266,-30.0,-2.0,-2.2999919999963936
523,NGC6523,270.8,-24.38333333,18.0,3.0,12.000000000017224,-1.0,-37.0,-31.9999992000011,270.0,48.0,4.092726157978177e-11,-24.0,-22.0,-59.9999879999973
524,NGC6524,269.81135548,45.88706494,17.0,59.0,14.725315200002456,3.0,3.0,32.89558560000312,269.0,48.0,40.87972799990894,45.0,53.0,13.43378400000688
525,NGC6525,270.5,11.02333333,18.0,2.0,1.8758328224066645e-11,0.0,44.0,5.599999200000383,270.0,30.0,0.0,11.0,1.0,23.999987999999348
526,NGC6526,270.65,-23.58333333,18.0,2.0,36.000000000011596,-1.0,-34.0,-19.999999200000502,270.0,38.0,59.999999999918145,-23.0,-34.0,-59.999987999994744
527,NGC6527,270.44323948,19.72889886,18.0,1.0,46.37747520001,1.0,18.0,54.93572640000089,270.0,26.0,35.6621279999581,19.0,43.0,44.03589600000373
528,NGC6528,271.20670833,-30.05577778,18.0,4.0,49.609999200013135,-2.0,-0.0,-13.386667200001412,271.0,12.0,24.14998800009471,-30.0,-3.0,-20.800007999998797
529,NGC6529,271.37082,-36.29667,18.0,5.0,28.996800000007283,-2.0,-25.0,-11.200800000001436,271.0,22.0,14.951999999930194,-36.0,-17.0,-48.011999999995965
530,NGC6530,271.12916667,-24.35833333,18.0,4.0,31.00000080001365,-1.0,-37.0,-25.999999200001014,271.0,7.0,45.00001200006409,-24.0,-21.0,-29.999988000002418
531,NGC6531,271.05416667,-22.49,18.0,4.0,13.000000800004443,-1.0,-29.0,-57.60000000000112,271.0,3.0,15.00001199990038,-22.0,-29.0,-23.999999999994373
532,NGC6532,269.80804583,56.23174722,17.0,59.0,13.930999200019869,3.0,44.0,55.61933280000403,269.0,48.0,28.9649880000934,56.0,13.0,54.289992000009306
533,NGC6533,270.921939,-24.380167,18.0,3.0,41.265360000020905,-1.0,-37.0,-31.240080000001313,270.0,55.0,18.980400000032205,-24.0,-22.0,-48.60120000000052
534,NGC6534,269.0357001,64.28375081,17.0,56.0,8.568024000011008,4.0,17.0,8.100194400003176,269.0,2.0,8.520359999947686,64.0,17.0,1.5029160000028696
535,NGC6535,270.96045833,-0.29763889,18.0,3.0,50.50999920000805,-0.0,-1.0,-11.433333600000012,270.0,57.0,37.64998799998011,-0.0,-17.0,-51.50000399999996
536,NGC6536,269.31822897,64.93811149,17.0,57.0,16.374952800008487,4.0,19.0,45.14675760000188,269.0,19.0,5.62429200002498,64.0,56.0,17.20136399998978
537,NGC6537,271.3046,-19.84302222,18.0,5.0,13.10400000001124,-1.0,-19.0,-22.325332800001476,271.0,18.0,16.559999999976753,-19.0,-50.0,-34.879992000006155
538,NGC6538,268.56925623,73.42372474,17.0,54.0,16.621495200018046,4.0,53.0,41.6939376000019,268.0,34.0,9.322428000027685,73.0,25.0,25.409063999990167
539,NGC6539,271.20725,-7.58586111,18.0,4.0,49.740000000013254,-0.0,-30.0,-20.606666400000364,271.0,12.0,26.0999999999558,-7.0,-35.0,-9.099995999999066
540,NGC6540,271.53583333,-27.76527778,18.0,6.0,8.599999200013428,-1.0,-51.0,-3.6666672000021094,271.0,32.0,8.99998800000958,-27.0,-45.0,-55.00000800000606
541,NGC6541,272.00983333,-43.71488889,18.0,8.0,2.359999200016887,-2.0,-54.0,-51.573333600001945,272.0,0.0,35.39998799997193,-43.0,-42.0,-53.600003999990804
542,NGC6542,269.91085833,61.35944444,17.0,59.0,38.60599920000766,4.0,5.0,26.26666560000146,269.0,54.0,39.08998799998699,61.0,21.0,33.99998399998992
543,NGC6543,269.63918438,66.63298582,17.0,58.0,33.404251200017825,4.0,26.0,31.916596800005124,269.0,38.0,21.063768000062737,66.0,37.0,58.74895200000651
544,NGC6544,271.83575,-24.99733333,18.0,7.0,20.580000000019822,-1.0,-39.0,-59.35999920000086,271.0,50.0,8.70000000006712,-24.0,-59.0,-50.399988000000064
545,NGC6545,273.06167411,-63.77616985,18.0,12.0,14.801786400018386,-4.0,-15.0,-6.280764000002037,273.0,3.0,42.02679600004558,-63.0,-46.0,-34.211460000008174
546,NGC6546,271.84166667,-23.29666667,18.0,7.0,22.000000800011605,-1.0,-33.0,-11.200000800000964,271.0,50.0,30.000011999982235,-23.0,-17.0,-48.000012000001675
547,NGC6547,271.29175,25.23264444,18.0,5.0,10.020000000008622,1.0,40.0,55.834665600001614,271.0,17.0,30.299999999924694,25.0,13.0,57.519984000005024
548,NGC6548,271.49684788,18.58728841,18.0,5.0,59.24349120001722,1.0,14.0,20.949218400000902,271.0,29.0,48.65236800006642,18.0,35.0,14.23827599999754
549,NGC6549,271.4563,18.53797778,18.0,5.0,49.51200000000995,1.0,14.0,9.114667200000817,271.0,27.0,22.679999999995744,18.0,32.0,16.720007999994664
550,NGC6550,271.49684788,18.58728841,18.0,5.0,59.24349120001722,1.0,14.0,20.949218400000902,271.0,29.0,48.65236800006642,18.0,35.0,14.23827599999754
551,NGC6551,272.248598,-29.55768,18.0,8.0,59.66352000001052,-1.0,-58.0,-13.843200000001588,272.0,14.0,54.952800000055504,-29.0,-33.0,-27.64800000000463
552,NGC6552,270.03021146,66.61509655,18.0,0.0,7.250750400012862,4.0,26.0,27.6231720000046,270.0,1.0,48.761255999911555,66.0,36.0,54.34758000001466
553,NGC6553,272.31533333,-25.90775,18.0,9.0,15.679999200008012,-1.0,-43.0,-37.86000000000129,272.0,18.0,55.19998799995392,-25.0,-54.0,-27.900000000000205
554,NGC6554,272.24583333,-18.435,18.0,8.0,58.999999200004254,-1.0,-13.0,-44.40000000000033,272.0,14.0,44.99998799993591,-18.0,-26.0,-5.999999999995396
555,NGC6555,271.95486667,17.60489722,18.0,7.0,49.16800080001053,1.0,10.0,25.17533280000123,271.0,57.0,17.5200120000045,17.0,36.0,17.629992000005643
556,NGC6556,272.489947,-27.524813,18.0,9.0,57.58728000001042,-1.0,-50.0,-5.955120000002125,272.0,29.0,23.809199999900557,-27.0,-31.0,-29.3268000000063
557,NGC6557,275.35286375,-76.58337444,18.0,21.0,24.68730000001301,-5.0,-6.0,-20.009865600002783,275.0,21.0,10.309499999939362,-76.0,-35.0,-0.14798400000017864
558,NGC6558,272.57658333,-31.7635,18.0,10.0,18.379999200017494,-2.0,-7.0,-3.240000000002148,272.0,34.0,35.6999880000194,-31.0,-45.0,-48.60000000000184
559,NGC6559,272.5,-24.0,18.0,10.0,1.7053025658242404e-11,-1.0,-36.0,-1.2789769243681803e-12,272.0,30.0,0.0,-24.0,-0.0,-0.0
560,NGC6560,271.30829948,46.88162027,18.0,5.0,13.991875200022719,3.0,7.0,31.58886480000202,271.0,18.0,29.878128000059405,46.0,52.0,53.832971999996744
561,NGC6561,272.625,-16.725,18.0,10.0,30.000000000015348,-1.0,-6.0,-54.00000000000077,272.0,37.0,30.0,-16.0,-43.0,-30.000000000005116
562,NGC6562,271.25391513,56.26310816,18.0,5.0,0.9396312000177431,3.0,45.0,3.145958400003792,271.0,15.0,14.094467999984772,56.0,15.0,47.18937600000572
563,NGC6563,273.01041667,-33.86861111,18.0,12.0,2.5000008000122875,-2.0,-15.0,-28.466666400002616,273.0,0.0,37.50001199994131,-33.0,-52.0,-6.999996000012061
564,NGC6564,272.259872,17.394649,18.0,9.0,2.369280000001197,1.0,9.0,34.71576000000102,272.0,15.0,35.53919999990285,17.0,23.0,40.736400000004096
565,NGC6565,272.96899167,-28.17843056,18.0,11.0,52.55800080000711,-1.0,-52.0,-42.823334400001016,272.0,58.0,8.370011999927556,-28.0,-10.0,-42.35001599999606
566,NGC6566,271.75271007,52.26018657,18.0,7.0,0.6504168000108734,3.0,29.0,2.4447768000021597,271.0,45.0,9.756251999920096,52.0,15.0,36.671652000006816
567,NGC6567,273.43818117,-19.07613029,18.0,13.0,45.16348080001194,-1.0,-16.0,-18.27126960000065,273.0,26.0,17.45221200002561,-19.0,-4.0,-34.06904399999377
568,NGC6568,273.175,-21.6,18.0,12.0,42.0000000000104,-1.0,-26.0,-24.000000000001407,273.0,10.0,30.000000000040927,-21.0,-36.0,-5.115907697472721e-12
569,NGC6569,273.412,-31.82644444,18.0,13.0,38.88000000000574,-2.0,-7.0,-18.346665600001906,273.0,24.0,43.19999999991978,-31.0,-49.0,-35.19998399999821
570,NGC6570,272.78039583,14.09312222,18.0,11.0,7.294999200004213,0.0,56.0,22.349332800000354,272.0,46.0,49.42498799990972,14.0,5.0,35.23999199999892
571,NGC6571,272.7054738,21.23856276,18.0,10.0,49.313712000008536,1.0,24.0,57.255062400001435,272.0,42.0,19.705679999974564,21.0,14.0,18.825936000002343
572,NGC6572,273.02630837,6.85361949,18.0,12.0,6.314008800009958,0.0,27.0,24.86867760000017,273.0,1.0,34.710131999931946,6.0,51.0,13.030163999999331
573,NGC6573,273.412,-22.13,18.0,13.0,38.88000000000574,-1.0,-28.0,-31.20000000000104,273.0,24.0,43.19999999991978,-22.0,-7.0,-47.99999999999642
574,NGC6574,272.9635259,14.98187235,18.0,11.0,51.24621600000353,0.0,59.0,55.64936400000079,272.0,57.0,48.69323999992503,14.0,58.0,54.74045999999902
575,NGC6575,272.7395625,31.11623611,18.0,10.0,57.495000000007224,2.0,4.0,27.896666400002026,272.0,44.0,22.42499999991651,31.0,6.0,58.449995999996815
576,NGC6576,272.95001144,21.42829643,18.0,11.0,48.0027456000181,1.0,25.0,42.79114320000119,272.0,57.0,0.04118400009247125,21.0,25.0,41.86714799999862
577,NGC6577,273.00515833,21.46351111,18.0,12.0,1.237999200009483,1.0,25.0,51.24266640000101,273.0,0.0,18.56998799989924,21.0,27.0,48.63999599999602
578,NGC6578,274.06882083,-20.45074167,18.0,16.0,16.516999200006808,-1.0,-21.0,-48.178000800001115,274.0,4.0,7.754987999974219,-20.0,-27.0,-2.6700119999975414
579,NGC6579,273.13254167,21.42069444,18.0,12.0,31.810000800013256,1.0,25.0,40.96666560000088,273.0,7.0,57.150012000083734,21.0,25.0,14.499983999994015
580,NGC6580,273.14034336,21.42619672,18.0,12.0,33.682406400001526,1.0,25.0,42.287212800001086,273.0,8.0,25.236095999907775,21.0,25.0,34.308192000000304
581,NGC6581,273.07671134,25.66234069,18.0,12.0,18.41072160000749,1.0,42.0,38.96176560000143,273.0,4.0,36.160823999907734,25.0,39.0,44.42648400000223
582,NGC6582,272.75791667,49.91194444,18.0,11.0,1.90000080000857,3.0,19.0,38.86666560000279,272.0,45.0,28.500011999949493,49.0,54.0,42.999983999997085
583,NGC6583,273.954,-22.133,18.0,15.0,48.96000000001379,-1.0,-28.0,-31.920000000000854,273.0,57.0,14.40000000002783,-22.0,-7.0,-58.79999999999683
584,NGC6584,274.65666667,-52.21577778,18.0,18.0,37.600000800005944,-3.0,-28.0,-51.786667200004004,274.0,39.0,24.00001199997405,-52.0,-12.0,-56.8000080000121
585,NGC6585,273.09082083,39.63302222,18.0,12.0,21.79699920000388,2.0,38.0,31.925332800002764,273.0,5.0,26.954987999943114,39.0,37.0,58.879992000003085
586,NGC6586,273.41042917,21.09005,18.0,13.0,38.50300080000693,1.0,24.0,21.61200000000143,273.0,24.0,37.545011999950475,21.0,5.0,24.180000000005464
587,NGC6587,273.46209583,18.82533889,18.0,13.0,50.90299920001769,1.0,15.0,18.081333600000917,273.0,27.0,43.54498800003512,18.0,49.0,31.220004000004167
588,NGC6588,275.1375,-63.80833333,18.0,20.0,33.00000000000409,-4.0,-15.0,-13.99999920000532,275.0,8.0,14.999999999959073,-63.0,-48.0,-29.99998800001265
589,NGC6589,274.21007056,-19.88996494,18.0,16.0,50.4169344000141,-1.0,-19.0,-33.59158560000033,274.0,12.0,36.254016000070806,-19.0,-53.0,-23.87378399999534
590,NGC6590,274.275,-19.865,18.0,17.0,6.000000000013301,-1.0,-19.0,-27.600000000000904,274.0,16.0,29.999999999918145,-19.0,-51.0,-53.99999999999437
591,NGC6591,273.49166667,21.04333333,18.0,13.0,58.00000080000956,1.0,24.0,10.399999200000707,273.0,29.0,30.00001199990038,21.0,2.0,35.99998799999781
592,NGC6592,272.4613047,61.42199337,18.0,9.0,50.713128000014365,4.0,5.0,41.27840880000342,272.0,27.0,40.69692000010036,61.0,25.0,19.176132000009716
593,NGC6593,273.5147238,22.28379777,18.0,14.0,3.5337120000099276,1.0,29.0,8.111464800001187,273.0,30.0,53.005680000046596,22.0,17.0,1.6719719999986182
594,NGC6594,272.52290213,61.13345205,18.0,10.0,5.496511200009024,4.0,4.0,32.028492000001876,272.0,31.0,22.44766799991794,61.0,8.0,0.42738000000895227
595,NGC6595,274.26666,-19.865,18.0,17.0,3.9984000000148967,-1.0,-19.0,-27.600000000000904,274.0,15.0,59.976000000006024,-19.0,-51.0,-53.99999999999437
596,NGC6596,274.375,-16.65,18.0,17.0,30.000000000017053,-1.0,-6.0,-36.000000000000355,274.0,22.0,30.0,-16.0,-38.0,-59.999999999994884
597,NGC6597,272.80624583,61.180625,18.0,11.0,13.498999200020876,4.0,4.0,43.35000000000257,272.0,48.0,22.48498800008292,61.0,10.0,50.24999999999693
598,NGC6598,272.23340781,69.0679635,18.0,8.0,56.01787440001516,4.0,36.0,16.311240000004545,272.0,14.0,0.2681160000611271,69.0,4.0,4.6686000000170225
599,NGC6599,273.9291375,24.91245,18.0,15.0,42.99300000001267,1.0,39.0,38.988000000000795,273.0,55.0,44.89500000008775,24.0,54.0,44.81999999999914
600,NGC6600,273.929083,24.912385,18.0,15.0,42.97992000000477,1.0,39.0,38.97240000000096,273.0,55.0,44.6987999999692,24.0,54.0,44.586000000001604
601,NGC6601,272.93469762,61.4532584,18.0,11.0,44.32742880001058,4.0,5.0,48.78201600000409,272.0,56.0,4.9114320000308,61.0,27.0,11.730240000010212
602,NGC6602,274.14288092,25.04394537,18.0,16.0,34.29142080001185,1.0,40.0,10.546888800001568,274.0,8.0,34.37131199993473,25.0,2.0,38.20333199999794
603,NGC6603,274.60833333,-18.40666667,18.0,18.0,25.99999920001295,-1.0,-13.0,-37.600000800000615,274.0,36.0,29.999987999976838,-18.0,-24.0,-24.00001199999963
604,NGC6604,274.5125,-12.24166667,18.0,18.0,3.0000000000126192,-0.0,-48.0,-58.00000080000103,274.0,30.0,44.99999999995907,-12.0,-14.0,-30.000012000002698
605,NGC6605,274.24821663,-15.01110457,18.0,16.0,59.57199120000723,-1.0,-0.0,-2.6650968000010877,274.0,14.0,53.57986800000617,-15.0,-0.0,-39.97645200000193
606,NGC6606,273.6733225,43.26869394,18.0,14.0,41.59740000000966,2.0,53.0,4.48654560000179,273.0,40.0,23.960999999940213,43.0,16.0,7.298183999994876
607,NGC6607,273.06134167,61.33281667,18.0,12.0,14.722000800016417,4.0,5.0,19.876000800002913,273.0,3.0,40.83001199996488,61.0,19.0,58.14001199999893
608,NGC6608,273.1202375,61.29808889,18.0,12.0,28.857000000003836,4.0,5.0,11.541333600004222,273.0,7.0,12.854999999904066,61.0,17.0,53.120004000008976
609,NGC6609,273.1399583,61.3318371,18.0,12.0,33.589992000016196,4.0,5.0,19.640904000004156,273.0,8.0,23.84987999996156,61.0,19.0,54.61356000000478
610,NGC6610,272.963458,14.981778,18.0,11.0,51.22992000001091,0.0,59.0,55.626720000000915,272.0,57.0,48.448800000010124,14.0,58.0,54.40080000000094
611,NGC6611,274.7,-13.80666667,18.0,18.0,48.00000000001006,-0.0,-55.0,-13.600000800000487,274.0,41.0,59.99999999995907,-13.0,-48.0,-24.000012000000908
612,NGC6612,274.04518056,36.07848516,18.0,16.0,10.843334400014157,2.0,24.0,18.836438400001185,274.0,2.0,42.650016000020514,36.0,4.0,42.546575999998595
613,NGC6613,274.99166667,-17.10166667,18.0,19.0,58.000000800001885,-1.0,-8.0,-24.400000800000683,274.0,59.0,30.00001199990038,-17.0,-6.0,-6.000012000000652
614,NGC6614,276.280084,-63.24836001,18.0,25.0,7.220160000005649,-4.0,-12.0,-59.60640240000316,276.0,16.0,48.30239999995683,-63.0,-14.0,-54.096035999996275
615,NGC6615,274.639525,13.26504167,18.0,18.0,33.4860000000117,0.0,53.0,3.610000800000961,274.0,38.0,22.28999999997086,13.0,15.0,54.150012000001624
616,NGC6616,274.42123333,22.23849722,18.0,17.0,41.09599920001614,1.0,28.0,57.23933280000047,274.0,25.0,16.43998800002464,22.0,14.0,18.589991999997437
617,NGC6617,273.51064939,61.31956985,18.0,14.0,2.555853600022431,4.0,5.0,16.696764000002062,273.0,30.0,38.337804000093456,61.0,19.0,10.451460000002157
618,NGC6618,275.19583333,-16.17166667,18.0,20.0,46.9999992000254,-1.0,-4.0,-41.20000080000054,275.0,11.0,44.99998800009962,-16.0,-10.0,-18.000012000001675
619,NGC6619,274.73138424,23.65560564,18.0,18.0,55.532217600021454,1.0,34.0,37.345353600001516,274.0,43.0,52.983264000040435,23.0,39.0,20.18030400000356
620,NGC6620,275.72575833,-26.82144167,18.0,22.0,54.181999200021664,-1.0,-47.0,-17.146000800000962,275.0,43.0,32.72998800006917,-26.0,-49.0,-17.19001199999525
621,NGC6621,273.23031667,68.36347222,18.0,12.0,55.27600080000951,4.0,33.0,27.233332800003467,273.0,13.0,49.140011999925264,68.0,21.0,48.49999200002003
622,NGC6622,273.250875,68.35344444,18.0,13.0,0.2100000000137925,4.0,33.0,24.826665600005242,273.0,15.0,3.1500000000278305,68.0,21.0,12.399984000014683
623,NGC6623,274.92855833,23.70961944,18.0,19.0,42.85399920000884,1.0,34.0,50.308665600001916,274.0,55.0,42.80998799995359,23.0,42.0,34.62998400000316
624,NGC6624,275.91879167,-30.36102778,18.0,23.0,40.510000800021544,-2.0,-1.0,-26.646667200001737,275.0,55.0,7.650012000067363,-30.0,-21.0,-39.70000800000207
625,NGC6625,275.697,-11.955,18.0,22.0,47.28000000001089,-0.0,-47.0,-49.20000000000044,275.0,41.0,49.20000000000982,-11.0,-57.0,-18.000000000000256
626,NGC6626,276.13704167,-24.86983333,18.0,24.0,32.89000080000818,-1.0,-39.0,-28.759999200000976,276.0,8.0,13.350011999905291,-24.0,-52.0,-11.39998799999546
627,NGC6627,275.66217083,15.69798056,18.0,22.0,38.92099920000362,1.0,2.0,47.515334400000796,275.0,39.0,43.814987999926416,15.0,41.0,52.7300159999983
628,NGC6628,275.59128833,23.47860555,18.0,22.0,21.909199200006242,1.0,33.0,54.86533200000153,275.0,35.0,28.63798799999131,23.0,28.0,42.97998000000376
629,NGC6629,276.42689223,-23.20293135,18.0,25.0,42.4541352000162,-1.0,-32.0,-48.70352400000087,276.0,25.0,36.81202800007668,-23.0,-12.0,-10.552860000000237
630,NGC6630,278.14666667,-63.29340278,18.0,32.0,35.20000080001921,-4.0,-13.0,-10.416667200002365,278.0,8.0,48.00001200000679,-63.0,-17.0,-36.250008000003504
631,NGC6631,276.813,-12.02,18.0,27.0,15.120000000013363,-0.0,-48.0,-4.800000000000324,276.0,48.0,46.799999999957436,-12.0,-1.0,-11.999999999998465
632,NGC6632,276.26287917,27.53536667,18.0,25.0,3.09100080002338,1.0,50.0,8.48800080000089,276.0,15.0,46.36501200006933,27.0,32.0,7.320011999994165
633,NGC6633,276.88,6.57,18.0,27.0,31.200000000009993,0.0,26.0,16.800000000000495,276.0,52.0,47.99999999998363,6.0,34.0,12.000000000001023
634,NGC6634,260.20833333,-35.78333333,17.0,20.0,49.99999920000988,-2.0,-23.0,-7.999999200001184,260.0,12.0,29.999988000058693,-35.0,-46.0,-59.999987999992186
635,NGC6635,276.90469583,14.81903333,18.0,27.0,37.126999200013984,0.0,59.0,16.567999200000827,276.0,54.0,16.90498799992838,14.0,49.0,8.519987999999614
636,NGC6636,275.5119625,66.61656111,18.0,22.0,2.8710000000049263,4.0,26.0,27.974666400003443,275.0,30.0,43.06499999993321,66.0,36.0,59.619996000022866
637,NGC6637,277.84625,-32.34808333,18.0,31.0,23.100000000008833,-2.0,-9.0,-23.53999920000195,277.0,50.0,46.499999999991815,-32.0,-20.0,-53.09998800000528
638,NGC6638,277.734375,-25.49641667,18.0,30.0,56.25000000001279,-1.0,-41.0,-59.14000080000051,277.0,44.0,3.75,-25.0,-29.0,-47.10001199999482
639,NGC6639,277.74583333,-13.155,18.0,30.0,58.99999920000596,-0.0,-52.0,-37.20000000000027,277.0,44.0,44.99998799993591,-13.0,-9.0,-17.999999999997698
640,NGC6640,277.0345837,34.30264784,18.0,28.0,8.300088000012522,2.0,17.0,12.635481600000986,277.0,2.0,4.501319999944826,34.0,18.0,9.532223999995608
641,NGC6641,277.23900057,22.90305935,18.0,28.0,57.36013680000383,1.0,31.0,36.73424400000073,277.0,14.0,20.40205199990396,22.0,54.0,11.01365999999814
642,NGC6642,277.97595833,-23.47613889,18.0,31.0,54.22999920002326,-1.0,-33.0,-54.27333360000162,277.0,58.0,33.44998800009307,-23.0,-28.0,-34.10000400000513
643,NGC6643,274.94320833,74.56839722,18.0,19.0,46.369999200007896,4.0,58.0,16.415332800001607,274.0,56.0,35.54998800001613,74.0,34.0,6.229991999979347
